"Time (CET/CEST)","BZN|IE(SEM) > BZN|GB [MW]","BZN|GB > BZN|IE(SEM) [MW]"
"20.01.2018 06:00 - 20.01.2018 07:00","462","0"
"20.01.2018 07:00 - 20.01.2018 08:00","632","0"
"20.01.2018 08:00 - 20.01.2018 09:00","657","0"
"20.01.2018 09:00 - 20.01.2018 10:00","435","0"
"20.01.2018 10:00 - 20.01.2018 11:00","39","25"
"20.01.2018 11:00 - 20.01.2018 12:00","5","184"
"20.01.2018 12:00 - 20.01.2018 13:00","0","282"
"20.01.2018 13:00 - 20.01.2018 14:00","0","307"
"20.01.2018 14:00 - 20.01.2018 15:00","0","224"
"20.01.2018 15:00 - 20.01.2018 16:00","2","160"
"20.01.2018 16:00 - 20.01.2018 17:00","0","286"
"20.01.2018 17:00 - 20.01.2018 18:00","0","439"
"20.01.2018 18:00 - 20.01.2018 19:00","0","789"
"20.01.2018 19:00 - 20.01.2018 20:00","0","982"
"20.01.2018 20:00 - 20.01.2018 21:00","0","976"
"20.01.2018 21:00 - 20.01.2018 22:00","0","943"
"20.01.2018 22:00 - 20.01.2018 23:00","0","646"
"20.01.2018 23:00 - 21.01.2018 00:00","29","324"
"21.01.2018 00:00 - 21.01.2018 01:00","282","106"
"21.01.2018 01:00 - 21.01.2018 02:00","671","0"
"21.01.2018 02:00 - 21.01.2018 03:00","728","0"
"21.01.2018 03:00 - 21.01.2018 04:00","687","0"
"21.01.2018 04:00 - 21.01.2018 05:00","671","0"
"21.01.2018 05:00 - 21.01.2018 06:00","671","0"
"21.01.2018 06:00 - 21.01.2018 07:00","671","0"
"21.01.2018 07:00 - 21.01.2018 08:00","669","0"
"21.01.2018 08:00 - 21.01.2018 09:00","636","0"
"21.01.2018 09:00 - 21.01.2018 10:00","636","0"
"21.01.2018 10:00 - 21.01.2018 11:00","636","0"
"21.01.2018 11:00 - 21.01.2018 12:00","631","0"
"21.01.2018 12:00 - 21.01.2018 13:00","707","0"
"21.01.2018 13:00 - 21.01.2018 14:00","707","0"
"21.01.2018 14:00 - 21.01.2018 15:00","707","0"
"21.01.2018 15:00 - 21.01.2018 16:00","707","0"
"21.01.2018 16:00 - 21.01.2018 17:00","707","0"
"21.01.2018 17:00 - 21.01.2018 18:00","707","0"
"21.01.2018 18:00 - 21.01.2018 19:00","591","0"
"21.01.2018 19:00 - 21.01.2018 20:00","464","134"
"21.01.2018 20:00 - 21.01.2018 21:00","457","235"
"21.01.2018 21:00 - 21.01.2018 22:00","500","272"
"21.01.2018 22:00 - 21.01.2018 23:00","500","274"
"21.01.2018 23:00 - 22.01.2018 00:00","496","196"
"22.01.2018 00:00 - 22.01.2018 01:00","498","204"
"22.01.2018 01:00 - 22.01.2018 02:00","508","52"
"22.01.2018 02:00 - 22.01.2018 03:00","601","0"
"22.01.2018 03:00 - 22.01.2018 04:00","612","0"
"22.01.2018 04:00 - 22.01.2018 05:00","490","0"
"22.01.2018 05:00 - 22.01.2018 06:00","578","0"
"22.01.2018 06:00 - 22.01.2018 07:00","503","14"
"22.01.2018 07:00 - 22.01.2018 08:00","214","23"
"22.01.2018 08:00 - 22.01.2018 09:00","149","78"
"22.01.2018 09:00 - 22.01.2018 10:00","14","301"
"22.01.2018 10:00 - 22.01.2018 11:00","0","347"
"22.01.2018 11:00 - 22.01.2018 12:00","0","451"
"22.01.2018 12:00 - 22.01.2018 13:00","0","838"
"22.01.2018 13:00 - 22.01.2018 14:00","0","906"
"22.01.2018 14:00 - 22.01.2018 15:00","0","825"
"22.01.2018 15:00 - 22.01.2018 16:00","0","646"
"22.01.2018 16:00 - 22.01.2018 17:00","0","583"
"22.01.2018 17:00 - 22.01.2018 18:00","0","578"
"22.01.2018 18:00 - 22.01.2018 19:00","0","813"
"22.01.2018 19:00 - 22.01.2018 20:00","0","909"
"22.01.2018 20:00 - 22.01.2018 21:00","0","745"
"22.01.2018 21:00 - 22.01.2018 22:00","0","560"
"22.01.2018 22:00 - 22.01.2018 23:00","0","384"
"22.01.2018 23:00 - 23.01.2018 00:00","85","32"
"23.01.2018 00:00 - 23.01.2018 01:00","470","0"
"23.01.2018 01:00 - 23.01.2018 02:00","640","0"
"23.01.2018 02:00 - 23.01.2018 03:00","640","0"
"23.01.2018 03:00 - 23.01.2018 04:00","640","0"
"23.01.2018 04:00 - 23.01.2018 05:00","640","0"
"23.01.2018 05:00 - 23.01.2018 06:00","640","0"
"23.01.2018 06:00 - 23.01.2018 07:00","640","0"
"23.01.2018 07:00 - 23.01.2018 08:00","638","0"
"23.01.2018 08:00 - 23.01.2018 09:00","511","0"
"23.01.2018 09:00 - 23.01.2018 10:00","393","0"
"23.01.2018 10:00 - 23.01.2018 11:00","213","0"
"23.01.2018 11:00 - 23.01.2018 12:00","146","13"
"23.01.2018 12:00 - 23.01.2018 13:00","32","113"
"23.01.2018 13:00 - 23.01.2018 14:00","27","35"
"23.01.2018 14:00 - 23.01.2018 15:00","15","59"
"23.01.2018 15:00 - 23.01.2018 16:00","2","36"
"23.01.2018 16:00 - 23.01.2018 17:00","31","94"
"23.01.2018 17:00 - 23.01.2018 18:00","0","219"
"23.01.2018 18:00 - 23.01.2018 19:00","0","651"
"23.01.2018 19:00 - 23.01.2018 20:00","0","884"
"23.01.2018 20:00 - 23.01.2018 21:00","0","824"
"23.01.2018 21:00 - 23.01.2018 22:00","0","697"
"23.01.2018 22:00 - 23.01.2018 23:00","0","252"
"23.01.2018 23:00 - 24.01.2018 00:00","317","0"
"24.01.2018 00:00 - 24.01.2018 01:00","609","0"
"24.01.2018 01:00 - 24.01.2018 02:00","622","0"
"24.01.2018 02:00 - 24.01.2018 03:00","622","0"
"24.01.2018 03:00 - 24.01.2018 04:00","622","0"
"24.01.2018 04:00 - 24.01.2018 05:00","622","0"
"24.01.2018 05:00 - 24.01.2018 06:00","622","0"
"24.01.2018 06:00 - 24.01.2018 07:00","622","0"
"24.01.2018 07:00 - 24.01.2018 08:00","622","0"
"24.01.2018 08:00 - 24.01.2018 09:00","537","0"
"24.01.2018 09:00 - 24.01.2018 10:00","312","0"
"24.01.2018 10:00 - 24.01.2018 11:00","190","0"
"24.01.2018 11:00 - 24.01.2018 12:00","185","26"
"24.01.2018 12:00 - 24.01.2018 13:00","202","111"
"24.01.2018 13:00 - 24.01.2018 14:00","98","86"
"24.01.2018 14:00 - 24.01.2018 15:00","81","48"
"24.01.2018 15:00 - 24.01.2018 16:00","209","40"
"24.01.2018 16:00 - 24.01.2018 17:00","201","98"
"24.01.2018 17:00 - 24.01.2018 18:00","9","162"
"24.01.2018 18:00 - 24.01.2018 19:00","0","550"
"24.01.2018 19:00 - 24.01.2018 20:00","0","869"
"24.01.2018 20:00 - 24.01.2018 21:00","0","855"
"24.01.2018 21:00 - 24.01.2018 22:00","0","573"
"24.01.2018 22:00 - 24.01.2018 23:00","82","308"
"24.01.2018 23:00 - 25.01.2018 00:00","387","40"
"25.01.2018 00:00 - 25.01.2018 01:00","523","0"
"25.01.2018 01:00 - 25.01.2018 02:00","613","0"
"25.01.2018 02:00 - 25.01.2018 03:00","616","0"
"25.01.2018 03:00 - 25.01.2018 04:00","616","0"
"25.01.2018 04:00 - 25.01.2018 05:00","616","0"
"25.01.2018 05:00 - 25.01.2018 06:00","616","0"
"25.01.2018 06:00 - 25.01.2018 07:00","616","0"
"25.01.2018 07:00 - 25.01.2018 08:00","616","0"
"25.01.2018 08:00 - 25.01.2018 09:00","556","0"
"25.01.2018 09:00 - 25.01.2018 10:00","231","0"
"25.01.2018 10:00 - 25.01.2018 11:00","28","226"
"25.01.2018 11:00 - 25.01.2018 12:00","0","407"
"25.01.2018 12:00 - 25.01.2018 13:00","0","526"
"25.01.2018 13:00 - 25.01.2018 14:00","0","644"
"25.01.2018 14:00 - 25.01.2018 15:00","0","602"
"25.01.2018 15:00 - 25.01.2018 16:00","0","619"
"25.01.2018 16:00 - 25.01.2018 17:00","0","596"
"25.01.2018 17:00 - 25.01.2018 18:00","0","554"
"25.01.2018 18:00 - 25.01.2018 19:00","0","852"
"25.01.2018 19:00 - 25.01.2018 20:00","0","913"
"25.01.2018 20:00 - 25.01.2018 21:00","0","885"
"25.01.2018 21:00 - 25.01.2018 22:00","0","704"
"25.01.2018 22:00 - 25.01.2018 23:00","0","534"
"25.01.2018 23:00 - 26.01.2018 00:00","152","441"
"26.01.2018 00:00 - 26.01.2018 01:00","367","226"
"26.01.2018 01:00 - 26.01.2018 02:00","498","0"
"26.01.2018 02:00 - 26.01.2018 03:00","597","0"
"26.01.2018 03:00 - 26.01.2018 04:00","404","30"
"26.01.2018 04:00 - 26.01.2018 05:00","321","66"
"26.01.2018 05:00 - 26.01.2018 06:00","202","128"
"26.01.2018 06:00 - 26.01.2018 07:00","290","228"
"26.01.2018 07:00 - 26.01.2018 08:00","182","48"
"26.01.2018 08:00 - 26.01.2018 09:00","200","40"
"26.01.2018 09:00 - 26.01.2018 10:00","0","398"
"26.01.2018 10:00 - 26.01.2018 11:00","0","816"
"26.01.2018 11:00 - 26.01.2018 12:00","0","926"
"26.01.2018 12:00 - 26.01.2018 13:00","0","911"
"26.01.2018 13:00 - 26.01.2018 14:00","0","856"
"26.01.2018 14:00 - 26.01.2018 15:00","0","800"
"26.01.2018 15:00 - 26.01.2018 16:00","0","623"
"26.01.2018 16:00 - 26.01.2018 17:00","0","655"
"26.01.2018 17:00 - 26.01.2018 18:00","0","671"
"26.01.2018 18:00 - 26.01.2018 19:00","0","846"
"26.01.2018 19:00 - 26.01.2018 20:00","0","897"
"26.01.2018 20:00 - 26.01.2018 21:00","0","810"
"26.01.2018 21:00 - 26.01.2018 22:00","0","701"
"26.01.2018 22:00 - 26.01.2018 23:00","0","532"
"26.01.2018 23:00 - 27.01.2018 00:00","0","221"
"27.01.2018 00:00 - 27.01.2018 01:00","122","0"
"27.01.2018 01:00 - 27.01.2018 02:00","337","0"
"27.01.2018 02:00 - 27.01.2018 03:00","476","0"
"27.01.2018 03:00 - 27.01.2018 04:00","681","0"
"27.01.2018 04:00 - 27.01.2018 05:00","520","0"
"27.01.2018 05:00 - 27.01.2018 06:00","391","0"
"27.01.2018 06:00 - 27.01.2018 07:00","606","0"
"27.01.2018 07:00 - 27.01.2018 08:00","743","0"
"27.01.2018 08:00 - 27.01.2018 09:00","606","0"
"27.01.2018 09:00 - 27.01.2018 10:00","584","0"
"27.01.2018 10:00 - 27.01.2018 11:00","470","0"
"27.01.2018 11:00 - 27.01.2018 12:00","332","0"
"27.01.2018 12:00 - 27.01.2018 13:00","184","0"
"27.01.2018 13:00 - 27.01.2018 14:00","70","0"
"27.01.2018 14:00 - 27.01.2018 15:00","39","1"
"27.01.2018 15:00 - 27.01.2018 16:00","93","0"
"27.01.2018 16:00 - 27.01.2018 17:00","211","0"
"27.01.2018 17:00 - 27.01.2018 18:00","60","0"
"27.01.2018 18:00 - 27.01.2018 19:00","0","157"
"27.01.2018 19:00 - 27.01.2018 20:00","0","307"
"27.01.2018 20:00 - 27.01.2018 21:00","30","427"
"27.01.2018 21:00 - 27.01.2018 22:00","107","422"
"27.01.2018 22:00 - 27.01.2018 23:00","233","324"
"27.01.2018 23:00 - 28.01.2018 00:00","430","322"
"28.01.2018 00:00 - 28.01.2018 01:00","454","70"
"28.01.2018 01:00 - 28.01.2018 02:00","600","0"
"28.01.2018 02:00 - 28.01.2018 03:00","633","0"
"28.01.2018 03:00 - 28.01.2018 04:00","631","0"
"28.01.2018 04:00 - 28.01.2018 05:00","630","0"
"28.01.2018 05:00 - 28.01.2018 06:00","629","0"
"28.01.2018 06:00 - 28.01.2018 07:00","636","0"
"28.01.2018 07:00 - 28.01.2018 08:00","643","0"
"28.01.2018 08:00 - 28.01.2018 09:00","645","0"
"28.01.2018 09:00 - 28.01.2018 10:00","645","0"
"28.01.2018 10:00 - 28.01.2018 11:00","645","0"
"28.01.2018 11:00 - 28.01.2018 12:00","645","0"
"28.01.2018 12:00 - 28.01.2018 13:00","632","0"
"28.01.2018 13:00 - 28.01.2018 14:00","420","0"
"28.01.2018 14:00 - 28.01.2018 15:00","335","0"
"28.01.2018 15:00 - 28.01.2018 16:00","321","68"
"28.01.2018 16:00 - 28.01.2018 17:00","258","44"
"28.01.2018 17:00 - 28.01.2018 18:00","272","31"
"28.01.2018 18:00 - 28.01.2018 19:00","394","44"
"28.01.2018 19:00 - 28.01.2018 20:00","431","109"
"28.01.2018 20:00 - 28.01.2018 21:00","406","110"
"28.01.2018 21:00 - 28.01.2018 22:00","225","167"
"28.01.2018 22:00 - 28.01.2018 23:00","258","63"
"28.01.2018 23:00 - 29.01.2018 00:00","524","0"
"29.01.2018 00:00 - 29.01.2018 01:00","607","0"
"29.01.2018 01:00 - 29.01.2018 02:00","642","0"
"29.01.2018 02:00 - 29.01.2018 03:00","642","0"
"29.01.2018 03:00 - 29.01.2018 04:00","642","0"
"29.01.2018 04:00 - 29.01.2018 05:00","642","0"
"29.01.2018 05:00 - 29.01.2018 06:00","640","0"
"29.01.2018 06:00 - 29.01.2018 07:00","583","0"
"29.01.2018 07:00 - 29.01.2018 08:00","381","0"
"29.01.2018 08:00 - 29.01.2018 09:00","234","0"
"29.01.2018 09:00 - 29.01.2018 10:00","37","212"
"29.01.2018 10:00 - 29.01.2018 11:00","0","378"
"29.01.2018 11:00 - 29.01.2018 12:00","0","353"
"29.01.2018 12:00 - 29.01.2018 13:00","8","309"
"29.01.2018 13:00 - 29.01.2018 14:00","10","315"
"29.01.2018 14:00 - 29.01.2018 15:00","0","386"
"29.01.2018 15:00 - 29.01.2018 16:00","0","501"
"29.01.2018 16:00 - 29.01.2018 17:00","0","684"
"29.01.2018 17:00 - 29.01.2018 18:00","0","851"
"29.01.2018 18:00 - 29.01.2018 19:00","0","889"
"29.01.2018 19:00 - 29.01.2018 20:00","0","902"
"29.01.2018 20:00 - 29.01.2018 21:00","0","937"
"29.01.2018 21:00 - 29.01.2018 22:00","0","921"
"29.01.2018 22:00 - 29.01.2018 23:00","0","910"
"29.01.2018 23:00 - 30.01.2018 00:00","0","811"
"30.01.2018 00:00 - 30.01.2018 01:00","0","332"
"30.01.2018 01:00 - 30.01.2018 02:00","122","54"
"30.01.2018 02:00 - 30.01.2018 03:00","316","20"
"30.01.2018 03:00 - 30.01.2018 04:00","520","0"
"30.01.2018 04:00 - 30.01.2018 05:00","562","0"
"30.01.2018 05:00 - 30.01.2018 06:00","559","0"
"30.01.2018 06:00 - 30.01.2018 07:00","511","0"
"30.01.2018 07:00 - 30.01.2018 08:00","333","0"
"30.01.2018 08:00 - 30.01.2018 09:00","192","59"
"30.01.2018 09:00 - 30.01.2018 10:00","0","412"
"30.01.2018 10:00 - 30.01.2018 11:00","0","798"
"30.01.2018 11:00 - 30.01.2018 12:00","0","910"
"30.01.2018 12:00 - 30.01.2018 13:00","0","846"
"30.01.2018 13:00 - 30.01.2018 14:00","0","728"
"30.01.2018 14:00 - 30.01.2018 15:00","0","728"
"30.01.2018 15:00 - 30.01.2018 16:00","0","725"
"30.01.2018 16:00 - 30.01.2018 17:00","0","574"
"30.01.2018 17:00 - 30.01.2018 18:00","0","560"
"30.01.2018 18:00 - 30.01.2018 19:00","0","703"
"30.01.2018 19:00 - 30.01.2018 20:00","0","894"
"30.01.2018 20:00 - 30.01.2018 21:00","0","731"
"30.01.2018 21:00 - 30.01.2018 22:00","0","372"
"30.01.2018 22:00 - 30.01.2018 23:00","76","121"
"30.01.2018 23:00 - 31.01.2018 00:00","180","186"
"31.01.2018 00:00 - 31.01.2018 01:00","224","14"
"31.01.2018 01:00 - 31.01.2018 02:00","519","0"
"31.01.2018 02:00 - 31.01.2018 03:00","627","0"
"31.01.2018 03:00 - 31.01.2018 04:00","627","0"
"31.01.2018 04:00 - 31.01.2018 05:00","627","0"
"31.01.2018 05:00 - 31.01.2018 06:00","627","0"
"31.01.2018 06:00 - 31.01.2018 07:00","627","0"
"31.01.2018 07:00 - 31.01.2018 08:00","623","0"
"31.01.2018 08:00 - 31.01.2018 09:00","426","0"
"31.01.2018 09:00 - 31.01.2018 10:00","195","0"
"31.01.2018 10:00 - 31.01.2018 11:00","95","0"
"31.01.2018 11:00 - 31.01.2018 12:00","13","81"
"31.01.2018 12:00 - 31.01.2018 13:00","21","246"
"31.01.2018 13:00 - 31.01.2018 14:00","25","279"
"31.01.2018 14:00 - 31.01.2018 15:00","63","321"
"31.01.2018 15:00 - 31.01.2018 16:00","44","196"
"31.01.2018 16:00 - 31.01.2018 17:00","1","110"
"31.01.2018 17:00 - 31.01.2018 18:00","13","158"
"31.01.2018 18:00 - 31.01.2018 19:00","0","497"
"31.01.2018 19:00 - 31.01.2018 20:00","0","853"
"31.01.2018 20:00 - 31.01.2018 21:00","0","781"
"31.01.2018 21:00 - 31.01.2018 22:00","0","717"
"31.01.2018 22:00 - 31.01.2018 23:00","0","468"
"31.01.2018 23:00 - 01.02.2018 00:00","71","160"
"01.02.2018 00:00 - 01.02.2018 01:00","357","49"
"01.02.2018 01:00 - 01.02.2018 02:00","605","0"
"01.02.2018 02:00 - 01.02.2018 03:00","632","0"
"01.02.2018 03:00 - 01.02.2018 04:00","632","0"
"01.02.2018 04:00 - 01.02.2018 05:00","632","0"
"01.02.2018 05:00 - 01.02.2018 06:00","632","0"
"01.02.2018 06:00 - 01.02.2018 07:00","632","0"
"01.02.2018 07:00 - 01.02.2018 08:00","540","0"
"01.02.2018 08:00 - 01.02.2018 09:00","400","0"
"01.02.2018 09:00 - 01.02.2018 10:00","160","55"
"01.02.2018 10:00 - 01.02.2018 11:00","99","31"
"01.02.2018 11:00 - 01.02.2018 12:00","106","6"
"01.02.2018 12:00 - 01.02.2018 13:00","122","79"
"01.02.2018 13:00 - 01.02.2018 14:00","44","170"
"01.02.2018 14:00 - 01.02.2018 15:00","0","312"
"01.02.2018 15:00 - 01.02.2018 16:00","0","315"
"01.02.2018 16:00 - 01.02.2018 17:00","0","326"
"01.02.2018 17:00 - 01.02.2018 18:00","0","331"
"01.02.2018 18:00 - 01.02.2018 19:00","26","245"
"01.02.2018 19:00 - 01.02.2018 20:00","0","632"
"01.02.2018 20:00 - 01.02.2018 21:00","0","581"
"01.02.2018 21:00 - 01.02.2018 22:00","0","493"
"01.02.2018 22:00 - 01.02.2018 23:00","66","344"
"01.02.2018 23:00 - 02.02.2018 00:00","226","349"
"02.02.2018 00:00 - 02.02.2018 01:00","423","333"
"02.02.2018 01:00 - 02.02.2018 02:00","439","108"
"02.02.2018 02:00 - 02.02.2018 03:00","359","77"
"02.02.2018 03:00 - 02.02.2018 04:00","232","84"
"02.02.2018 04:00 - 02.02.2018 05:00","246","128"
"02.02.2018 05:00 - 02.02.2018 06:00","197","173"
"02.02.2018 06:00 - 02.02.2018 07:00","203","162"
"02.02.2018 07:00 - 02.02.2018 08:00","188","161"
"02.02.2018 08:00 - 02.02.2018 09:00","69","111"
"02.02.2018 09:00 - 02.02.2018 10:00","0","465"
"02.02.2018 10:00 - 02.02.2018 11:00","0","686"
"02.02.2018 11:00 - 02.02.2018 12:00","0","859"
"02.02.2018 12:00 - 02.02.2018 13:00","0","870"
"02.02.2018 13:00 - 02.02.2018 14:00","0","901"
"02.02.2018 14:00 - 02.02.2018 15:00","0","904"
"02.02.2018 15:00 - 02.02.2018 16:00","0","890"
"02.02.2018 16:00 - 02.02.2018 17:00","0","706"
"02.02.2018 17:00 - 02.02.2018 18:00","0","751"
"02.02.2018 18:00 - 02.02.2018 19:00","0","819"
"02.02.2018 19:00 - 02.02.2018 20:00","0","866"
"02.02.2018 20:00 - 02.02.2018 21:00","0","851"
"02.02.2018 21:00 - 02.02.2018 22:00","0","722"
"02.02.2018 22:00 - 02.02.2018 23:00","0","370"
"02.02.2018 23:00 - 03.02.2018 00:00","0","252"
"03.02.2018 00:00 - 03.02.2018 01:00","71","140"
"03.02.2018 01:00 - 03.02.2018 02:00","435","0"
"03.02.2018 02:00 - 03.02.2018 03:00","675","0"
"03.02.2018 03:00 - 03.02.2018 04:00","668","0"
"03.02.2018 04:00 - 03.02.2018 05:00","683","0"
"03.02.2018 05:00 - 03.02.2018 06:00","684","0"
"03.02.2018 06:00 - 03.02.2018 07:00","687","0"
"03.02.2018 07:00 - 03.02.2018 08:00","630","0"
"03.02.2018 08:00 - 03.02.2018 09:00","709","0"
"03.02.2018 09:00 - 03.02.2018 10:00","702","0"
"03.02.2018 10:00 - 03.02.2018 11:00","694","0"
"03.02.2018 11:00 - 03.02.2018 12:00","530","0"
"03.02.2018 12:00 - 03.02.2018 13:00","520","0"
"03.02.2018 13:00 - 03.02.2018 14:00","580","0"
"03.02.2018 14:00 - 03.02.2018 15:00","660","0"
"03.02.2018 15:00 - 03.02.2018 16:00","739","0"
"03.02.2018 16:00 - 03.02.2018 17:00","781","0"
"03.02.2018 17:00 - 03.02.2018 18:00","781","0"
"03.02.2018 18:00 - 03.02.2018 19:00","692","0"
"03.02.2018 19:00 - 03.02.2018 20:00","382","0"
"03.02.2018 20:00 - 03.02.2018 21:00","228","2"
"03.02.2018 21:00 - 03.02.2018 22:00","433","8"
"03.02.2018 22:00 - 03.02.2018 23:00","547","0"
"03.02.2018 23:00 - 04.02.2018 00:00","686","0"
"04.02.2018 00:00 - 04.02.2018 01:00","762","0"
"04.02.2018 01:00 - 04.02.2018 02:00","781","0"
"04.02.2018 02:00 - 04.02.2018 03:00","781","0"
"04.02.2018 03:00 - 04.02.2018 04:00","781","0"
"04.02.2018 04:00 - 04.02.2018 05:00","781","0"
"04.02.2018 05:00 - 04.02.2018 06:00","781","0"
"04.02.2018 06:00 - 04.02.2018 07:00","781","0"
"04.02.2018 07:00 - 04.02.2018 08:00","772","0"
"04.02.2018 08:00 - 04.02.2018 09:00","739","0"
"04.02.2018 09:00 - 04.02.2018 10:00","736","0"
"04.02.2018 10:00 - 04.02.2018 11:00","504","0"
"04.02.2018 11:00 - 04.02.2018 12:00","148","31"
"04.02.2018 12:00 - 04.02.2018 13:00","41","153"
"04.02.2018 13:00 - 04.02.2018 14:00","0","343"
"04.02.2018 14:00 - 04.02.2018 15:00","0","617"
"04.02.2018 15:00 - 04.02.2018 16:00","0","697"
"04.02.2018 16:00 - 04.02.2018 17:00","0","661"
"04.02.2018 17:00 - 04.02.2018 18:00","0","599"
"04.02.2018 18:00 - 04.02.2018 19:00","0","693"
"04.02.2018 19:00 - 04.02.2018 20:00","0","861"
"04.02.2018 20:00 - 04.02.2018 21:00","0","928"
"04.02.2018 21:00 - 04.02.2018 22:00","0","935"
"04.02.2018 22:00 - 04.02.2018 23:00","0","918"
"04.02.2018 23:00 - 05.02.2018 00:00","0","798"
"05.02.2018 00:00 - 05.02.2018 01:00","16","413"
"05.02.2018 01:00 - 05.02.2018 02:00","15","174"
"05.02.2018 02:00 - 05.02.2018 03:00","207","30"
"05.02.2018 03:00 - 05.02.2018 04:00","216","16"
"05.02.2018 04:00 - 05.02.2018 05:00","140","8"
"05.02.2018 05:00 - 05.02.2018 06:00","5","59"
"05.02.2018 06:00 - 05.02.2018 07:00","250","0"
"05.02.2018 07:00 - 05.02.2018 08:00","447","0"
"05.02.2018 08:00 - 05.02.2018 09:00","339","0"
"05.02.2018 09:00 - 05.02.2018 10:00","35","239"
"05.02.2018 10:00 - 05.02.2018 11:00","0","695"
"05.02.2018 11:00 - 05.02.2018 12:00","0","696"
"05.02.2018 12:00 - 05.02.2018 13:00","0","796"
"05.02.2018 13:00 - 05.02.2018 14:00","0","815"
"05.02.2018 14:00 - 05.02.2018 15:00","0","806"
"05.02.2018 15:00 - 05.02.2018 16:00","0","692"
"05.02.2018 16:00 - 05.02.2018 17:00","0","614"
"05.02.2018 17:00 - 05.02.2018 18:00","0","599"
"05.02.2018 18:00 - 05.02.2018 19:00","0","680"
"05.02.2018 19:00 - 05.02.2018 20:00","0","887"
"05.02.2018 20:00 - 05.02.2018 21:00","0","958"
"05.02.2018 21:00 - 05.02.2018 22:00","0","940"
"05.02.2018 22:00 - 05.02.2018 23:00","0","842"
"05.02.2018 23:00 - 06.02.2018 00:00","0","515"
"06.02.2018 00:00 - 06.02.2018 01:00","65","158"
"06.02.2018 01:00 - 06.02.2018 02:00","309","0"
"06.02.2018 02:00 - 06.02.2018 03:00","659","0"
"06.02.2018 03:00 - 06.02.2018 04:00","728","0"
"06.02.2018 04:00 - 06.02.2018 05:00","729","0"
"06.02.2018 05:00 - 06.02.2018 06:00","728","0"
"06.02.2018 06:00 - 06.02.2018 07:00","692","0"
"06.02.2018 07:00 - 06.02.2018 08:00","671","0"
"06.02.2018 08:00 - 06.02.2018 09:00","634","0"
"06.02.2018 09:00 - 06.02.2018 10:00","409","0"
"06.02.2018 10:00 - 06.02.2018 11:00","281","46"
"06.02.2018 11:00 - 06.02.2018 12:00","242","40"
"06.02.2018 12:00 - 06.02.2018 13:00","142","0"
"06.02.2018 13:00 - 06.02.2018 14:00","0","35"
"06.02.2018 14:00 - 06.02.2018 15:00","0","135"
"06.02.2018 15:00 - 06.02.2018 16:00","0","320"
"06.02.2018 16:00 - 06.02.2018 17:00","0","407"
"06.02.2018 17:00 - 06.02.2018 18:00","0","758"
"06.02.2018 18:00 - 06.02.2018 19:00","0","811"
"06.02.2018 19:00 - 06.02.2018 20:00","0","917"
"06.02.2018 20:00 - 06.02.2018 21:00","0","906"
"06.02.2018 21:00 - 06.02.2018 22:00","0","686"
"06.02.2018 22:00 - 06.02.2018 23:00","72","446"
"06.02.2018 23:00 - 07.02.2018 00:00","360","390"
"07.02.2018 00:00 - 07.02.2018 01:00","463","281"
"07.02.2018 01:00 - 07.02.2018 02:00","495","50"
"07.02.2018 02:00 - 07.02.2018 03:00","695","0"
"07.02.2018 03:00 - 07.02.2018 04:00","736","0"
"07.02.2018 04:00 - 07.02.2018 05:00","664","0"
"07.02.2018 05:00 - 07.02.2018 06:00","547","0"
"07.02.2018 06:00 - 07.02.2018 07:00","457","0"
"07.02.2018 07:00 - 07.02.2018 08:00","436","0"
"07.02.2018 08:00 - 07.02.2018 09:00","149","4"
"07.02.2018 09:00 - 07.02.2018 10:00","0","428"
"07.02.2018 10:00 - 07.02.2018 11:00","0","888"
"07.02.2018 11:00 - 07.02.2018 12:00","0","916"
"07.02.2018 12:00 - 07.02.2018 13:00","0","916"
"07.02.2018 13:00 - 07.02.2018 14:00","0","916"
"07.02.2018 14:00 - 07.02.2018 15:00","0","916"
"07.02.2018 15:00 - 07.02.2018 16:00","0","916"
"07.02.2018 16:00 - 07.02.2018 17:00","0","856"
"07.02.2018 17:00 - 07.02.2018 18:00","0","658"
"07.02.2018 18:00 - 07.02.2018 19:00","0","828"
"07.02.2018 19:00 - 07.02.2018 20:00","0","881"
"07.02.2018 20:00 - 07.02.2018 21:00","0","896"
"07.02.2018 21:00 - 07.02.2018 22:00","0","650"
"07.02.2018 22:00 - 07.02.2018 23:00","97","394"
"07.02.2018 23:00 - 08.02.2018 00:00","385","264"
"08.02.2018 00:00 - 08.02.2018 01:00","497","65"
"08.02.2018 01:00 - 08.02.2018 02:00","702","0"
"08.02.2018 02:00 - 08.02.2018 03:00","773","0"
"08.02.2018 03:00 - 08.02.2018 04:00","773","0"
"08.02.2018 04:00 - 08.02.2018 05:00","773","0"
"08.02.2018 05:00 - 08.02.2018 06:00","773","0"
"08.02.2018 06:00 - 08.02.2018 07:00","774","0"
"08.02.2018 07:00 - 08.02.2018 08:00","713","0"
"08.02.2018 08:00 - 08.02.2018 09:00","347","0"
"08.02.2018 09:00 - 08.02.2018 10:00","0","235"
"08.02.2018 10:00 - 08.02.2018 11:00","0","771"
"08.02.2018 11:00 - 08.02.2018 12:00","0","941"
"08.02.2018 12:00 - 08.02.2018 13:00","0","974"
"08.02.2018 13:00 - 08.02.2018 14:00","0","874"
