"Time (CET/CEST)","BZN|FR > BZN|GB(IFA2) [MW]","BZN|GB(IFA2) > BZN|FR [MW]"
"20.01.2022 02:00 - 20.01.2022 03:00","0","311"
"20.01.2022 03:00 - 20.01.2022 04:00","0","234"
"20.01.2022 04:00 - 20.01.2022 05:00","0","405"
"20.01.2022 05:00 - 20.01.2022 06:00","0","646"
"20.01.2022 06:00 - 20.01.2022 07:00","0","688"
"20.01.2022 07:00 - 20.01.2022 08:00","0","987"
"20.01.2022 08:00 - 20.01.2022 09:00","0","802"
"20.01.2022 09:00 - 20.01.2022 10:00","0","517"
"20.01.2022 10:00 - 20.01.2022 11:00","0","272"
"20.01.2022 11:00 - 20.01.2022 12:00","0","586"
"20.01.2022 12:00 - 20.01.2022 13:00","0","252"
"20.01.2022 13:00 - 20.01.2022 14:00","0","145"
"20.01.2022 14:00 - 20.01.2022 15:00","0","307"
"20.01.2022 15:00 - 20.01.2022 16:00","0","469"
"20.01.2022 16:00 - 20.01.2022 17:00","291","0"
"20.01.2022 17:00 - 20.01.2022 18:00","857","0"
"20.01.2022 18:00 - 20.01.2022 19:00","648","0"
"20.01.2022 19:00 - 20.01.2022 20:00","632","0"
"20.01.2022 20:00 - 20.01.2022 21:00","923","0"
"20.01.2022 21:00 - 20.01.2022 22:00","239","0"
"20.01.2022 22:00 - 20.01.2022 23:00","48","0"
"20.01.2022 23:00 - 21.01.2022 00:00","0","104"
"21.01.2022 00:00 - 21.01.2022 01:00","0","182"
"21.01.2022 01:00 - 21.01.2022 02:00","0","61"
"21.01.2022 02:00 - 21.01.2022 03:00","0","177"
"21.01.2022 03:00 - 21.01.2022 04:00","0","145"
"21.01.2022 04:00 - 21.01.2022 05:00","0","268"
"21.01.2022 05:00 - 21.01.2022 06:00","0","463"
"21.01.2022 06:00 - 21.01.2022 07:00","0","985"
"21.01.2022 07:00 - 21.01.2022 08:00","0","998"
"21.01.2022 08:00 - 21.01.2022 09:00","0","986"
"21.01.2022 09:00 - 21.01.2022 10:00","0","303"
"21.01.2022 10:00 - 21.01.2022 11:00","223","0"
"21.01.2022 11:00 - 21.01.2022 12:00","0","27"
"21.01.2022 12:00 - 21.01.2022 13:00","0","224"
"21.01.2022 13:00 - 21.01.2022 14:00","23","0"
"21.01.2022 14:00 - 21.01.2022 15:00","0","271"
"21.01.2022 15:00 - 21.01.2022 16:00","200","0"
"21.01.2022 16:00 - 21.01.2022 17:00","679","0"
"21.01.2022 17:00 - 21.01.2022 18:00","808","0"
"21.01.2022 18:00 - 21.01.2022 19:00","314","0"
"21.01.2022 19:00 - 21.01.2022 20:00","278","0"
"21.01.2022 20:00 - 21.01.2022 21:00","439","0"
"21.01.2022 21:00 - 21.01.2022 22:00","181","0"
"21.01.2022 22:00 - 21.01.2022 23:00","226","0"
"21.01.2022 23:00 - 22.01.2022 00:00","0","673"
"22.01.2022 00:00 - 22.01.2022 01:00","0","297"
"22.01.2022 01:00 - 22.01.2022 02:00","0","480"
"22.01.2022 02:00 - 22.01.2022 03:00","0","317"
"22.01.2022 03:00 - 22.01.2022 04:00","5","0"
"22.01.2022 04:00 - 22.01.2022 05:00","144","0"
"22.01.2022 05:00 - 22.01.2022 06:00","0","202"
"22.01.2022 06:00 - 22.01.2022 07:00","0","322"
"22.01.2022 07:00 - 22.01.2022 08:00","0","476"
"22.01.2022 08:00 - 22.01.2022 09:00","0","620"
"22.01.2022 09:00 - 22.01.2022 10:00","14","0"
"22.01.2022 10:00 - 22.01.2022 11:00","625","0"
"22.01.2022 11:00 - 22.01.2022 12:00","935","0"
"22.01.2022 12:00 - 22.01.2022 13:00","1023","0"
"22.01.2022 13:00 - 22.01.2022 14:00","1025","0"
"22.01.2022 14:00 - 22.01.2022 15:00","1007","0"
"22.01.2022 15:00 - 22.01.2022 16:00","935","0"
"22.01.2022 16:00 - 22.01.2022 17:00","513","0"
"22.01.2022 17:00 - 22.01.2022 18:00","972","0"
"22.01.2022 18:00 - 22.01.2022 19:00","1024","0"
"22.01.2022 19:00 - 22.01.2022 20:00","1022","0"
"22.01.2022 20:00 - 22.01.2022 21:00","834","0"
"22.01.2022 21:00 - 22.01.2022 22:00","424","0"
"22.01.2022 22:00 - 22.01.2022 23:00","333","0"
"22.01.2022 23:00 - 23.01.2022 00:00","263","0"
"23.01.2022 00:00 - 23.01.2022 01:00","778","0"
"23.01.2022 01:00 - 23.01.2022 02:00","605","0"
"23.01.2022 02:00 - 23.01.2022 03:00","663","0"
"23.01.2022 03:00 - 23.01.2022 04:00","526","0"
"23.01.2022 04:00 - 23.01.2022 05:00","679","0"
"23.01.2022 05:00 - 23.01.2022 06:00","346","0"
"23.01.2022 06:00 - 23.01.2022 07:00","789","0"
"23.01.2022 07:00 - 23.01.2022 08:00","405","0"
"23.01.2022 08:00 - 23.01.2022 09:00","166","0"
"23.01.2022 09:00 - 23.01.2022 10:00","227","0"
"23.01.2022 10:00 - 23.01.2022 11:00","637","0"
"23.01.2022 11:00 - 23.01.2022 12:00","840","0"
"23.01.2022 12:00 - 23.01.2022 13:00","1020","0"
"23.01.2022 13:00 - 23.01.2022 14:00","1025","0"
"23.01.2022 14:00 - 23.01.2022 15:00","1025","0"
"23.01.2022 15:00 - 23.01.2022 16:00","1026","0"
"23.01.2022 16:00 - 23.01.2022 17:00","1025","0"
"23.01.2022 17:00 - 23.01.2022 18:00","1001","0"
"23.01.2022 18:00 - 23.01.2022 19:00","1023","0"
"23.01.2022 19:00 - 23.01.2022 20:00","946","0"
"23.01.2022 20:00 - 23.01.2022 21:00","506","0"
"23.01.2022 21:00 - 23.01.2022 22:00","178","0"
"23.01.2022 22:00 - 23.01.2022 23:00","65","0"
"23.01.2022 23:00 - 24.01.2022 00:00","0","768"
"24.01.2022 00:00 - 24.01.2022 01:00","0","746"
"24.01.2022 01:00 - 24.01.2022 02:00","0","765"
"24.01.2022 02:00 - 24.01.2022 03:00","0","674"
"24.01.2022 03:00 - 24.01.2022 04:00","0","766"
"24.01.2022 04:00 - 24.01.2022 05:00","0","736"
"24.01.2022 05:00 - 24.01.2022 06:00","0","664"
"24.01.2022 06:00 - 24.01.2022 07:00","0","987"
"24.01.2022 07:00 - 24.01.2022 08:00","0","890"
"24.01.2022 08:00 - 24.01.2022 09:00","0","575"
"24.01.2022 09:00 - 24.01.2022 10:00","325","0"
"24.01.2022 10:00 - 24.01.2022 11:00","1008","0"
"24.01.2022 11:00 - 24.01.2022 12:00","1025","0"
"24.01.2022 12:00 - 24.01.2022 13:00","1025","0"
"24.01.2022 13:00 - 24.01.2022 14:00","1025","0"
"24.01.2022 14:00 - 24.01.2022 15:00","1025","0"
"24.01.2022 15:00 - 24.01.2022 16:00","1025","0"
"24.01.2022 16:00 - 24.01.2022 17:00","1025","0"
"24.01.2022 17:00 - 24.01.2022 18:00","1025","0"
"24.01.2022 18:00 - 24.01.2022 19:00","1025","0"
"24.01.2022 19:00 - 24.01.2022 20:00","1025","0"
"24.01.2022 20:00 - 24.01.2022 21:00","1025","0"
"24.01.2022 21:00 - 24.01.2022 22:00","1025","0"
"24.01.2022 22:00 - 24.01.2022 23:00","1014","0"
"24.01.2022 23:00 - 25.01.2022 00:00","382","0"
"25.01.2022 00:00 - 25.01.2022 01:00","0","815"
"25.01.2022 01:00 - 25.01.2022 02:00","0","752"
"25.01.2022 02:00 - 25.01.2022 03:00","0","990"
"25.01.2022 03:00 - 25.01.2022 04:00","0","933"
"25.01.2022 04:00 - 25.01.2022 05:00","0","977"
"25.01.2022 05:00 - 25.01.2022 06:00","0","997"
"25.01.2022 06:00 - 25.01.2022 07:00","0","998"
"25.01.2022 07:00 - 25.01.2022 08:00","0","986"
"25.01.2022 08:00 - 25.01.2022 09:00","0","293"
"25.01.2022 09:00 - 25.01.2022 10:00","0","56"
"25.01.2022 10:00 - 25.01.2022 11:00","206","0"
"25.01.2022 11:00 - 25.01.2022 12:00","0","100"
"25.01.2022 12:00 - 25.01.2022 13:00","777","0"
"25.01.2022 13:00 - 25.01.2022 14:00","806","0"
"25.01.2022 14:00 - 25.01.2022 15:00","836","0"
"25.01.2022 15:00 - 25.01.2022 16:00","313","0"
"25.01.2022 16:00 - 25.01.2022 17:00","658","0"
"25.01.2022 17:00 - 25.01.2022 18:00","817","0"
"25.01.2022 18:00 - 25.01.2022 19:00","743","0"
"25.01.2022 19:00 - 25.01.2022 20:00","165","0"
"25.01.2022 20:00 - 25.01.2022 21:00","845","0"
"25.01.2022 21:00 - 25.01.2022 22:00","395","0"
"25.01.2022 22:00 - 25.01.2022 23:00","0","561"
"25.01.2022 23:00 - 26.01.2022 00:00","0","983"
"26.01.2022 00:00 - 26.01.2022 01:00","0","723"
"26.01.2022 01:00 - 26.01.2022 02:00","0","542"
"26.01.2022 02:00 - 26.01.2022 03:00","0","785"
"26.01.2022 03:00 - 26.01.2022 04:00","0","899"
"26.01.2022 04:00 - 26.01.2022 05:00","0","995"
"26.01.2022 05:00 - 26.01.2022 06:00","0","997"
"26.01.2022 06:00 - 26.01.2022 07:00","0","998"
"26.01.2022 07:00 - 26.01.2022 08:00","0","999"
"26.01.2022 08:00 - 26.01.2022 09:00","0","998"
"26.01.2022 09:00 - 26.01.2022 10:00","0","998"
"26.01.2022 10:00 - 26.01.2022 11:00","0","998"
"26.01.2022 11:00 - 26.01.2022 12:00","0","998"
"26.01.2022 12:00 - 26.01.2022 13:00","0","998"
"26.01.2022 13:00 - 26.01.2022 14:00","0","998"
"26.01.2022 14:00 - 26.01.2022 15:00","0","998"
"26.01.2022 15:00 - 26.01.2022 16:00","0","998"
"26.01.2022 16:00 - 26.01.2022 17:00","0","998"
"26.01.2022 17:00 - 26.01.2022 18:00","0","998"
"26.01.2022 18:00 - 26.01.2022 19:00","0","998"
"26.01.2022 19:00 - 26.01.2022 20:00","0","998"
"26.01.2022 20:00 - 26.01.2022 21:00","0","997"
"26.01.2022 21:00 - 26.01.2022 22:00","0","997"
"26.01.2022 22:00 - 26.01.2022 23:00","0","998"
"26.01.2022 23:00 - 27.01.2022 00:00","0","998"
"27.01.2022 00:00 - 27.01.2022 01:00","0","996"
"27.01.2022 01:00 - 27.01.2022 02:00","0","997"
"27.01.2022 02:00 - 27.01.2022 03:00","0","997"
"27.01.2022 03:00 - 27.01.2022 04:00","0","975"
"27.01.2022 04:00 - 27.01.2022 05:00","0","997"
"27.01.2022 05:00 - 27.01.2022 06:00","0","997"
"27.01.2022 06:00 - 27.01.2022 07:00","0","998"
"27.01.2022 07:00 - 27.01.2022 08:00","0","998"
"27.01.2022 08:00 - 27.01.2022 09:00","0","998"
"27.01.2022 09:00 - 27.01.2022 10:00","0","998"
"27.01.2022 10:00 - 27.01.2022 11:00","0","997"
"27.01.2022 11:00 - 27.01.2022 12:00","0","974"
"27.01.2022 12:00 - 27.01.2022 13:00","0","995"
"27.01.2022 13:00 - 27.01.2022 14:00","0","880"
"27.01.2022 14:00 - 27.01.2022 15:00","0","985"
"27.01.2022 15:00 - 27.01.2022 16:00","0","997"
"27.01.2022 16:00 - 27.01.2022 17:00","0","990"
"27.01.2022 17:00 - 27.01.2022 18:00","0","603"
"27.01.2022 18:00 - 27.01.2022 19:00","0","588"
"27.01.2022 19:00 - 27.01.2022 20:00","0","287"
"27.01.2022 20:00 - 27.01.2022 21:00","0","153"
"27.01.2022 21:00 - 27.01.2022 22:00","139","0"
"27.01.2022 22:00 - 27.01.2022 23:00","0","34"
"27.01.2022 23:00 - 28.01.2022 00:00","0","118"
"28.01.2022 00:00 - 28.01.2022 01:00","0","974"
"28.01.2022 01:00 - 28.01.2022 02:00","0","950"
"28.01.2022 02:00 - 28.01.2022 03:00","0","717"
"28.01.2022 03:00 - 28.01.2022 04:00","0","337"
"28.01.2022 04:00 - 28.01.2022 05:00","0","634"
"28.01.2022 05:00 - 28.01.2022 06:00","0","895"
"28.01.2022 06:00 - 28.01.2022 07:00","0","994"
"28.01.2022 07:00 - 28.01.2022 08:00","0","992"
"28.01.2022 08:00 - 28.01.2022 09:00","0","691"
"28.01.2022 09:00 - 28.01.2022 10:00","122","0"
"28.01.2022 10:00 - 28.01.2022 11:00","0","332"
"28.01.2022 11:00 - 28.01.2022 12:00","0","979"
"28.01.2022 12:00 - 28.01.2022 13:00","0","920"
"28.01.2022 13:00 - 28.01.2022 14:00","0","818"
"28.01.2022 14:00 - 28.01.2022 15:00","0","751"
"28.01.2022 15:00 - 28.01.2022 16:00","0","656"
"28.01.2022 16:00 - 28.01.2022 17:00","0","986"
"28.01.2022 17:00 - 28.01.2022 18:00","0","904"
"28.01.2022 18:00 - 28.01.2022 19:00","0","994"
"28.01.2022 19:00 - 28.01.2022 20:00","0","997"
"28.01.2022 20:00 - 28.01.2022 21:00","0","995"
"28.01.2022 21:00 - 28.01.2022 22:00","0","991"
"28.01.2022 22:00 - 28.01.2022 23:00","0","694"
"28.01.2022 23:00 - 29.01.2022 00:00","0","989"
"29.01.2022 00:00 - 29.01.2022 01:00","0","997"
"29.01.2022 01:00 - 29.01.2022 02:00","0","997"
"29.01.2022 02:00 - 29.01.2022 03:00","0","997"
"29.01.2022 03:00 - 29.01.2022 04:00","0","997"
"29.01.2022 04:00 - 29.01.2022 05:00","0","997"
"29.01.2022 05:00 - 29.01.2022 06:00","0","997"
"29.01.2022 06:00 - 29.01.2022 07:00","0","997"
"29.01.2022 07:00 - 29.01.2022 08:00","0","993"
"29.01.2022 08:00 - 29.01.2022 09:00","0","791"
"29.01.2022 09:00 - 29.01.2022 10:00","0","20"
"29.01.2022 10:00 - 29.01.2022 11:00","999","0"
"29.01.2022 11:00 - 29.01.2022 12:00","1025","0"
"29.01.2022 12:00 - 29.01.2022 13:00","1025","0"
"29.01.2022 13:00 - 29.01.2022 14:00","1024","0"
"29.01.2022 14:00 - 29.01.2022 15:00","967","0"
"29.01.2022 15:00 - 29.01.2022 16:00","931","0"
"29.01.2022 16:00 - 29.01.2022 17:00","956","0"
"29.01.2022 17:00 - 29.01.2022 18:00","761","0"
"29.01.2022 18:00 - 29.01.2022 19:00","756","0"
"29.01.2022 19:00 - 29.01.2022 20:00","679","0"
"29.01.2022 20:00 - 29.01.2022 21:00","1009","0"
"29.01.2022 21:00 - 29.01.2022 22:00","598","0"
"29.01.2022 22:00 - 29.01.2022 23:00","268","0"
"29.01.2022 23:00 - 30.01.2022 00:00","0","92"
"30.01.2022 00:00 - 30.01.2022 01:00","0","187"
"30.01.2022 01:00 - 30.01.2022 02:00","798","0"
"30.01.2022 02:00 - 30.01.2022 03:00","919","0"
"30.01.2022 03:00 - 30.01.2022 04:00","826","0"
"30.01.2022 04:00 - 30.01.2022 05:00","875","0"
"30.01.2022 05:00 - 30.01.2022 06:00","1023","0"
"30.01.2022 06:00 - 30.01.2022 07:00","1021","0"
"30.01.2022 07:00 - 30.01.2022 08:00","743","0"
"30.01.2022 08:00 - 30.01.2022 09:00","565","0"
"30.01.2022 09:00 - 30.01.2022 10:00","1014","0"
"30.01.2022 10:00 - 30.01.2022 11:00","1026","0"
"30.01.2022 11:00 - 30.01.2022 12:00","1026","0"
"30.01.2022 12:00 - 30.01.2022 13:00","1025","0"
"30.01.2022 13:00 - 30.01.2022 14:00","1026","0"
"30.01.2022 14:00 - 30.01.2022 15:00","1014","0"
"30.01.2022 15:00 - 30.01.2022 16:00","907","0"
"30.01.2022 16:00 - 30.01.2022 17:00","914","0"
"30.01.2022 17:00 - 30.01.2022 18:00","1021","0"
"30.01.2022 18:00 - 30.01.2022 19:00","904","0"
"30.01.2022 19:00 - 30.01.2022 20:00","0","315"
"30.01.2022 20:00 - 30.01.2022 21:00","0","288"
"30.01.2022 21:00 - 30.01.2022 22:00","248","0"
"30.01.2022 22:00 - 30.01.2022 23:00","29","0"
"30.01.2022 23:00 - 31.01.2022 00:00","0","902"
"31.01.2022 00:00 - 31.01.2022 01:00","0","995"
"31.01.2022 01:00 - 31.01.2022 02:00","0","998"
"31.01.2022 02:00 - 31.01.2022 03:00","0","995"
"31.01.2022 03:00 - 31.01.2022 04:00","0","849"
"31.01.2022 04:00 - 31.01.2022 05:00","0","578"
"31.01.2022 05:00 - 31.01.2022 06:00","0","877"
"31.01.2022 06:00 - 31.01.2022 07:00","0","820"
"31.01.2022 07:00 - 31.01.2022 08:00","0","545"
"31.01.2022 08:00 - 31.01.2022 09:00","215","0"
"31.01.2022 09:00 - 31.01.2022 10:00","442","0"
"31.01.2022 10:00 - 31.01.2022 11:00","430","0"
"31.01.2022 11:00 - 31.01.2022 12:00","396","0"
"31.01.2022 12:00 - 31.01.2022 13:00","300","0"
"31.01.2022 13:00 - 31.01.2022 14:00","279","0"
"31.01.2022 14:00 - 31.01.2022 15:00","193","0"
"31.01.2022 15:00 - 31.01.2022 16:00","458","0"
"31.01.2022 16:00 - 31.01.2022 17:00","334","0"
"31.01.2022 17:00 - 31.01.2022 18:00","701","0"
"31.01.2022 18:00 - 31.01.2022 19:00","1017","0"
"31.01.2022 19:00 - 31.01.2022 20:00","1025","0"
"31.01.2022 20:00 - 31.01.2022 21:00","1019","0"
"31.01.2022 21:00 - 31.01.2022 22:00","715","0"
"31.01.2022 22:00 - 31.01.2022 23:00","616","0"
"31.01.2022 23:00 - 01.02.2022 00:00","558","0"
"01.02.2022 00:00 - 01.02.2022 01:00","468","0"
"01.02.2022 01:00 - 01.02.2022 02:00","0","382"
"01.02.2022 02:00 - 01.02.2022 03:00","0","129"
"01.02.2022 03:00 - 01.02.2022 04:00","0","615"
"01.02.2022 04:00 - 01.02.2022 05:00","0","866"
"01.02.2022 05:00 - 01.02.2022 06:00","0","983"
"01.02.2022 06:00 - 01.02.2022 07:00","0","891"
"01.02.2022 07:00 - 01.02.2022 08:00","0","760"
"01.02.2022 08:00 - 01.02.2022 09:00","0","324"
"01.02.2022 09:00 - 01.02.2022 10:00","37","0"
"01.02.2022 10:00 - 01.02.2022 11:00","770","0"
"01.02.2022 11:00 - 01.02.2022 12:00","652","0"
"01.02.2022 12:00 - 01.02.2022 13:00","383","0"
"01.02.2022 13:00 - 01.02.2022 14:00","398","0"
"01.02.2022 14:00 - 01.02.2022 15:00","290","0"
"01.02.2022 15:00 - 01.02.2022 16:00","757","0"
"01.02.2022 16:00 - 01.02.2022 17:00","415","0"
"01.02.2022 17:00 - 01.02.2022 18:00","704","0"
"01.02.2022 18:00 - 01.02.2022 19:00","884","0"
"01.02.2022 19:00 - 01.02.2022 20:00","650","0"
"01.02.2022 20:00 - 01.02.2022 21:00","736","0"
"01.02.2022 21:00 - 01.02.2022 22:00","715","0"
"01.02.2022 22:00 - 01.02.2022 23:00","929","0"
"01.02.2022 23:00 - 02.02.2022 00:00","594","0"
"02.02.2022 00:00 - 02.02.2022 01:00","0","129"
"02.02.2022 01:00 - 02.02.2022 02:00","12","0"
"02.02.2022 02:00 - 02.02.2022 03:00","442","0"
"02.02.2022 03:00 - 02.02.2022 04:00","399","0"
"02.02.2022 04:00 - 02.02.2022 05:00","303","0"
"02.02.2022 05:00 - 02.02.2022 06:00","0","150"
"02.02.2022 06:00 - 02.02.2022 07:00","0","935"
"02.02.2022 07:00 - 02.02.2022 08:00","0","439"
"02.02.2022 08:00 - 02.02.2022 09:00","0","549"
"02.02.2022 09:00 - 02.02.2022 10:00","0","624"
"02.02.2022 10:00 - 02.02.2022 11:00","0","586"
"02.02.2022 11:00 - 02.02.2022 12:00","0","784"
"02.02.2022 12:00 - 02.02.2022 13:00","0","825"
"02.02.2022 13:00 - 02.02.2022 14:00","0","71"
"02.02.2022 14:00 - 02.02.2022 15:00","60","0"
"02.02.2022 15:00 - 02.02.2022 16:00","239","0"
"02.02.2022 16:00 - 02.02.2022 17:00","66","0"
"02.02.2022 17:00 - 02.02.2022 18:00","0","193"
"02.02.2022 18:00 - 02.02.2022 19:00","442","0"
"02.02.2022 19:00 - 02.02.2022 20:00","224","0"
"02.02.2022 20:00 - 02.02.2022 21:00","0","6"
"02.02.2022 21:00 - 02.02.2022 22:00","0","241"
"02.02.2022 22:00 - 02.02.2022 23:00","0","473"
"02.02.2022 23:00 - 03.02.2022 00:00","0","656"
"03.02.2022 00:00 - 03.02.2022 01:00","0","133"
"03.02.2022 01:00 - 03.02.2022 02:00","0","467"
"03.02.2022 02:00 - 03.02.2022 03:00","0","296"
"03.02.2022 03:00 - 03.02.2022 04:00","0","609"
"03.02.2022 04:00 - 03.02.2022 05:00","0","496"
"03.02.2022 05:00 - 03.02.2022 06:00","0","732"
"03.02.2022 06:00 - 03.02.2022 07:00","0","992"
"03.02.2022 07:00 - 03.02.2022 08:00","0","997"
"03.02.2022 08:00 - 03.02.2022 09:00","0","998"
"03.02.2022 09:00 - 03.02.2022 10:00","0","979"
"03.02.2022 10:00 - 03.02.2022 11:00","0","756"
"03.02.2022 11:00 - 03.02.2022 12:00","0","992"
"03.02.2022 12:00 - 03.02.2022 13:00","0","997"
"03.02.2022 13:00 - 03.02.2022 14:00","0","996"
"03.02.2022 14:00 - 03.02.2022 15:00","0","997"
"03.02.2022 15:00 - 03.02.2022 16:00","0","997"
"03.02.2022 16:00 - 03.02.2022 17:00","0","997"
"03.02.2022 17:00 - 03.02.2022 18:00","0","997"
"03.02.2022 18:00 - 03.02.2022 19:00","0","998"
"03.02.2022 19:00 - 03.02.2022 20:00","0","998"
"03.02.2022 20:00 - 03.02.2022 21:00","0","997"
"03.02.2022 21:00 - 03.02.2022 22:00","0","996"
"03.02.2022 22:00 - 03.02.2022 23:00","0","951"
"03.02.2022 23:00 - 04.02.2022 00:00","0","978"
"04.02.2022 00:00 - 04.02.2022 01:00","0","728"
"04.02.2022 01:00 - 04.02.2022 02:00","0","708"
"04.02.2022 02:00 - 04.02.2022 03:00","0","837"
"04.02.2022 03:00 - 04.02.2022 04:00","0","224"
"04.02.2022 04:00 - 04.02.2022 05:00","0","254"
"04.02.2022 05:00 - 04.02.2022 06:00","0","644"
"04.02.2022 06:00 - 04.02.2022 07:00","0","756"
"04.02.2022 07:00 - 04.02.2022 08:00","0","676"
"04.02.2022 08:00 - 04.02.2022 09:00","57","0"
"04.02.2022 09:00 - 04.02.2022 10:00","875","0"
"04.02.2022 10:00 - 04.02.2022 11:00","1004","0"
"04.02.2022 11:00 - 04.02.2022 12:00","505","0"
"04.02.2022 12:00 - 04.02.2022 13:00","127","0"
"04.02.2022 13:00 - 04.02.2022 14:00","8","0"
"04.02.2022 14:00 - 04.02.2022 15:00","0","794"
"04.02.2022 15:00 - 04.02.2022 16:00","0","798"
"04.02.2022 16:00 - 04.02.2022 17:00","0","402"
"04.02.2022 17:00 - 04.02.2022 18:00","148","0"
"04.02.2022 18:00 - 04.02.2022 19:00","824","0"
"04.02.2022 19:00 - 04.02.2022 20:00","552","0"
"04.02.2022 20:00 - 04.02.2022 21:00","344","0"
"04.02.2022 21:00 - 04.02.2022 22:00","0","43"
"04.02.2022 22:00 - 04.02.2022 23:00","0","174"
"04.02.2022 23:00 - 05.02.2022 00:00","0","394"
"05.02.2022 00:00 - 05.02.2022 01:00","0","75"
"05.02.2022 01:00 - 05.02.2022 02:00","0","192"
"05.02.2022 02:00 - 05.02.2022 03:00","0","55"
"05.02.2022 03:00 - 05.02.2022 04:00","0","422"
"05.02.2022 04:00 - 05.02.2022 05:00","0","725"
"05.02.2022 05:00 - 05.02.2022 06:00","0","772"
"05.02.2022 06:00 - 05.02.2022 07:00","0","969"
"05.02.2022 07:00 - 05.02.2022 08:00","0","839"
"05.02.2022 08:00 - 05.02.2022 09:00","0","819"
"05.02.2022 09:00 - 05.02.2022 10:00","259","0"
"05.02.2022 10:00 - 05.02.2022 11:00","287","0"
"05.02.2022 11:00 - 05.02.2022 12:00","294","0"
"05.02.2022 12:00 - 05.02.2022 13:00","283","0"
"05.02.2022 13:00 - 05.02.2022 14:00","0","139"
"05.02.2022 14:00 - 05.02.2022 15:00","0","142"
"05.02.2022 15:00 - 05.02.2022 16:00","0","26"
"05.02.2022 16:00 - 05.02.2022 17:00","478","0"
"05.02.2022 17:00 - 05.02.2022 18:00","787","0"
"05.02.2022 18:00 - 05.02.2022 19:00","970","0"
"05.02.2022 19:00 - 05.02.2022 20:00","965","0"
"05.02.2022 20:00 - 05.02.2022 21:00","502","0"
"05.02.2022 21:00 - 05.02.2022 22:00","163","0"
"05.02.2022 22:00 - 05.02.2022 23:00","446","0"
"05.02.2022 23:00 - 06.02.2022 00:00","0","361"
"06.02.2022 00:00 - 06.02.2022 01:00","0","793"
"06.02.2022 01:00 - 06.02.2022 02:00","0","992"
"06.02.2022 02:00 - 06.02.2022 03:00","0","997"
"06.02.2022 03:00 - 06.02.2022 04:00","0","996"
"06.02.2022 04:00 - 06.02.2022 05:00","0","919"
"06.02.2022 05:00 - 06.02.2022 06:00","0","917"
"06.02.2022 06:00 - 06.02.2022 07:00","0","917"
"06.02.2022 07:00 - 06.02.2022 08:00","0","918"
"06.02.2022 08:00 - 06.02.2022 09:00","0","943"
"06.02.2022 09:00 - 06.02.2022 10:00","0","687"
"06.02.2022 10:00 - 06.02.2022 11:00","504","0"
"06.02.2022 11:00 - 06.02.2022 12:00","997","0"
"06.02.2022 12:00 - 06.02.2022 13:00","866","0"
"06.02.2022 13:00 - 06.02.2022 14:00","678","0"
"06.02.2022 14:00 - 06.02.2022 15:00","822","0"
"06.02.2022 15:00 - 06.02.2022 16:00","1021","0"
"06.02.2022 16:00 - 06.02.2022 17:00","1026","0"
"06.02.2022 17:00 - 06.02.2022 18:00","1026","0"
"06.02.2022 18:00 - 06.02.2022 19:00","1025","0"
"06.02.2022 19:00 - 06.02.2022 20:00","1025","0"
"06.02.2022 20:00 - 06.02.2022 21:00","1025","0"
"06.02.2022 21:00 - 06.02.2022 22:00","1026","0"
"06.02.2022 22:00 - 06.02.2022 23:00","1013","0"
"06.02.2022 23:00 - 07.02.2022 00:00","345","0"
"07.02.2022 00:00 - 07.02.2022 01:00","217","0"
"07.02.2022 01:00 - 07.02.2022 02:00","295","0"
"07.02.2022 02:00 - 07.02.2022 03:00","371","0"
"07.02.2022 03:00 - 07.02.2022 04:00","9","0"
"07.02.2022 04:00 - 07.02.2022 05:00","73","0"
"07.02.2022 05:00 - 07.02.2022 06:00","27","0"
"07.02.2022 06:00 - 07.02.2022 07:00","54","0"
"07.02.2022 07:00 - 07.02.2022 08:00","648","0"
"07.02.2022 08:00 - 07.02.2022 09:00","1016","0"
"07.02.2022 09:00 - 07.02.2022 10:00","1025","0"
"07.02.2022 10:00 - 07.02.2022 11:00","1022","0"
"07.02.2022 11:00 - 07.02.2022 12:00","838","0"
"07.02.2022 12:00 - 07.02.2022 13:00","1018","0"
"07.02.2022 13:00 - 07.02.2022 14:00","893","0"
"07.02.2022 14:00 - 07.02.2022 15:00","352","0"
"07.02.2022 15:00 - 07.02.2022 16:00","81","0"
"07.02.2022 16:00 - 07.02.2022 17:00","0","531"
"07.02.2022 17:00 - 07.02.2022 18:00","121","0"
"07.02.2022 18:00 - 07.02.2022 19:00","0","271"
"07.02.2022 19:00 - 07.02.2022 20:00","0","973"
"07.02.2022 20:00 - 07.02.2022 21:00","0","616"
"07.02.2022 21:00 - 07.02.2022 22:00","0","681"
"07.02.2022 22:00 - 07.02.2022 23:00","0","990"
"07.02.2022 23:00 - 08.02.2022 00:00","0","997"
"08.02.2022 00:00 - 08.02.2022 01:00","0","995"
"08.02.2022 01:00 - 08.02.2022 02:00","0","997"
"08.02.2022 02:00 - 08.02.2022 03:00","0","996"
"08.02.2022 03:00 - 08.02.2022 04:00","0","997"
"08.02.2022 04:00 - 08.02.2022 05:00","0","997"
"08.02.2022 05:00 - 08.02.2022 06:00","0","997"
"08.02.2022 06:00 - 08.02.2022 07:00","0","997"
"08.02.2022 07:00 - 08.02.2022 08:00","0","981"
