_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
19/03/2017,0.86868,,
20/03/2017,0.86793,A,F
21/03/2017,0.86753,A,F
22/03/2017,0.8679,A,F
23/03/2017,0.86273,A,F
24/03/2017,0.866,A,F
25/03/2017,0.866,,
26/03/2017,0.866,,
27/03/2017,0.86403,A,F
28/03/2017,0.86455,A,F
29/03/2017,0.86385,A,F
30/03/2017,0.8618,A,F
31/03/2017,0.85553,A,F
01/04/2017,0.85553,,
02/04/2017,0.85553,,
03/04/2017,0.8526,A,F
04/04/2017,0.85623,A,F
05/04/2017,0.8551,A,F
06/04/2017,0.8559,A,F
07/04/2017,0.85573,A,F
08/04/2017,0.85573,,
09/04/2017,0.85573,,
10/04/2017,0.85335,A,F
11/04/2017,0.8533,A,F
12/04/2017,0.8484,A,F
13/04/2017,0.84763,A,F
14/04/2017,0.84763,,
15/04/2017,0.84763,,
16/04/2017,0.84763,,
17/04/2017,0.84763,,
18/04/2017,0.84375,A,F
19/04/2017,0.8343,A,F
20/04/2017,0.8392,A,F
21/04/2017,0.8372,A,F
22/04/2017,0.8372,,
23/04/2017,0.8372,,
24/04/2017,0.8483,A,F
25/04/2017,0.84928,A,F
26/04/2017,0.84903,A,F
27/04/2017,0.8442,A,F
28/04/2017,0.84473,A,F
29/04/2017,0.84473,,
30/04/2017,0.84473,,
01/05/2017,0.84473,,
02/05/2017,0.8452,A,F
03/05/2017,0.8444,A,F
04/05/2017,0.84765,A,F
05/05/2017,0.8471,A,F
06/05/2017,0.8471,,
07/05/2017,0.8471,,
08/05/2017,0.84465,A,F
09/05/2017,0.843,A,F
10/05/2017,0.83985,A,F
11/05/2017,0.84485,A,F
12/05/2017,0.84588,A,F
13/05/2017,0.84588,,
14/05/2017,0.84588,,
15/05/2017,0.84928,A,F
16/05/2017,0.85868,A,F
17/05/2017,0.85745,A,F
18/05/2017,0.85363,A,F
19/05/2017,0.85908,A,F
20/05/2017,0.85908,,
21/05/2017,0.85908,,
22/05/2017,0.86353,A,F
23/05/2017,0.86463,A,F
24/05/2017,0.8634,A,F
25/05/2017,0.86528,A,F
26/05/2017,0.8719,A,F
27/05/2017,0.8719,,
28/05/2017,0.8719,,
29/05/2017,0.87093,A,F
30/05/2017,0.86793,A,F
31/05/2017,0.87365,A,F
01/06/2017,0.8723,A,F
02/06/2017,0.87268,A,F
03/06/2017,0.87268,,
04/06/2017,0.87268,,
05/06/2017,0.8713,A,F
06/06/2017,0.8723,A,F
07/06/2017,0.86908,A,F
08/06/2017,0.86755,A,F
09/06/2017,0.87638,A,F
10/06/2017,0.87638,,
11/06/2017,0.87638,,
12/06/2017,0.88545,A,F
13/06/2017,0.88075,A,F
14/06/2017,0.8796,A,F
15/06/2017,0.8764,A,F
16/06/2017,0.87453,A,F
17/06/2017,0.87453,,
18/06/2017,0.87453,,
19/06/2017,0.87518,A,F
20/06/2017,0.88143,A,F
21/06/2017,0.8781,A,F
22/06/2017,0.88168,A,F
23/06/2017,0.87805,A,F
24/06/2017,0.87805,,
25/06/2017,0.87805,,
26/06/2017,0.8783,A,F
27/06/2017,0.8837,A,F
28/06/2017,0.88525,A,F
29/06/2017,0.8799,A,F
30/06/2017,0.87933,A,F
01/07/2017,0.87933,,
02/07/2017,0.87933,,
03/07/2017,0.87705,A,F
04/07/2017,0.87805,A,F
05/07/2017,0.87735,A,F
06/07/2017,0.88013,A,F
07/07/2017,0.88488,A,F
08/07/2017,0.88488,,
09/07/2017,0.88488,,
10/07/2017,0.88443,A,F
11/07/2017,0.88318,A,F
12/07/2017,0.88925,A,F
13/07/2017,0.88215,A,F
14/07/2017,0.87983,A,F
15/07/2017,0.87983,,
16/07/2017,0.87983,,
17/07/2017,0.87755,A,F
18/07/2017,0.8878,A,F
19/07/2017,0.88485,A,F
20/07/2017,0.88718,A,F
21/07/2017,0.8961,A,F
22/07/2017,0.8961,,
23/07/2017,0.8961,,
24/07/2017,0.8935,A,F
25/07/2017,0.89395,A,F
26/07/2017,0.89275,A,F
27/07/2017,0.88978,A,F
28/07/2017,0.89568,A,F
29/07/2017,0.89568,,
30/07/2017,0.89568,,
31/07/2017,0.8942,A,F
01/08/2017,0.8944,A,F
02/08/2017,0.89425,A,F
03/08/2017,0.90318,A,F
04/08/2017,0.9028,A,F
05/08/2017,0.9028,,
06/08/2017,0.9028,,
07/08/2017,0.90435,A,F
08/08/2017,0.90678,A,F
09/08/2017,0.90338,A,F
10/08/2017,0.90303,A,F
11/08/2017,0.90645,A,F
12/08/2017,0.90645,,
13/08/2017,0.90645,,
14/08/2017,0.90935,A,F
15/08/2017,0.91145,A,F
16/08/2017,0.90993,A,F
17/08/2017,0.90895,A,F
18/08/2017,0.91188,A,F
19/08/2017,0.91188,,
20/08/2017,0.91188,,
21/08/2017,0.91318,A,F
22/08/2017,0.91713,A,F
23/08/2017,0.92133,A,F
24/08/2017,0.92,A,F
25/08/2017,0.92083,A,F
26/08/2017,0.92083,,
27/08/2017,0.92083,,
28/08/2017,0.92328,A,F
29/08/2017,0.92965,A,F
30/08/2017,0.92246,A,F
31/08/2017,0.91973,A,F
01/09/2017,0.92075,A,F
02/09/2017,0.92075,,
03/09/2017,0.92075,,
04/09/2017,0.91855,A,F
05/09/2017,0.9174,A,F
06/09/2017,0.91428,A,F
07/09/2017,0.91403,A,F
08/09/2017,0.91268,A,F
09/09/2017,0.91268,,
10/09/2017,0.91268,,
11/09/2017,0.90775,A,F
12/09/2017,0.89878,A,F
13/09/2017,0.90243,A,F
14/09/2017,0.89123,A,F
15/09/2017,0.88043,A,F
16/09/2017,0.88043,,
17/09/2017,0.88043,,
18/09/2017,0.88253,A,F
19/09/2017,0.88622,A,F
20/09/2017,0.8868,A,F
21/09/2017,0.8824,A,F
22/09/2017,0.88155,A,F
23/09/2017,0.88155,,
24/09/2017,0.88155,,
25/09/2017,0.87938,A,F
26/09/2017,0.87775,A,F
27/09/2017,0.87565,A,F
28/09/2017,0.87635,A,F
29/09/2017,0.88178,A,F
30/09/2017,0.88178,,
01/10/2017,0.88178,,
02/10/2017,0.88418,A,F
03/10/2017,0.88793,A,F
04/10/2017,0.88768,A,F
05/10/2017,0.89153,A,F
06/10/2017,0.89535,A,F
07/10/2017,0.89535,,
08/10/2017,0.89535,,
09/10/2017,0.89195,A,F
10/10/2017,0.8941,A,F
11/10/2017,0.8971,A,F
12/10/2017,0.90235,A,F
13/10/2017,0.8898,A,F
14/10/2017,0.8898,,
15/10/2017,0.8898,,
16/10/2017,0.88753,A,F
17/10/2017,0.89148,A,F
18/10/2017,0.89283,A,F
19/10/2017,0.89815,A,F
20/10/2017,0.89623,A,F
21/10/2017,0.89623,,
22/10/2017,0.89623,,
23/10/2017,0.8909,A,F
24/10/2017,0.89303,A,F
25/10/2017,0.88883,A,F
26/10/2017,0.8901,A,F
27/10/2017,0.88633,A,F
28/10/2017,0.88633,,
29/10/2017,0.88633,,
30/10/2017,0.8798,A,F
31/10/2017,0.87853,A,F
01/11/2017,0.87385,A,F
02/11/2017,0.8869,A,F
03/11/2017,0.88923,A,F
04/11/2017,0.88923,,
05/11/2017,0.88923,,
06/11/2017,0.8839,A,F
07/11/2017,0.88038,A,F
08/11/2017,0.88405,A,F
09/11/2017,0.88633,A,F
10/11/2017,0.8837,A,F
11/11/2017,0.8837,,
12/11/2017,0.8837,,
13/11/2017,0.89018,A,F
14/11/2017,0.89585,A,F
15/11/2017,0.8991,A,F
16/11/2017,0.89183,A,F
17/11/2017,0.89385,A,F
18/11/2017,0.89385,,
19/11/2017,0.89385,,
20/11/2017,0.8894,A,F
21/11/2017,0.88498,A,F
22/11/2017,0.8881,A,F
23/11/2017,0.89005,A,F
24/11/2017,0.8912,A,F
25/11/2017,0.8912,,
26/11/2017,0.8912,,
27/11/2017,0.89375,A,F
28/11/2017,0.89538,A,F
29/11/2017,0.88293,A,F
30/11/2017,0.87985,A,F
01/12/2017,0.88115,A,F
02/12/2017,0.88115,,
03/12/2017,0.88115,,
04/12/2017,0.87725,A,F
05/12/2017,0.88183,A,F
06/12/2017,0.88335,A,F
07/12/2017,0.88068,A,F
08/12/2017,0.87525,A,F
09/12/2017,0.87525,,
10/12/2017,0.87525,,
11/12/2017,0.8825,A,F
12/12/2017,0.88068,A,F
13/12/2017,0.87905,A,F
14/12/2017,0.88163,A,F
15/12/2017,0.88253,A,F
16/12/2017,0.88253,,
17/12/2017,0.88253,,
18/12/2017,0.88208,A,F
19/12/2017,0.885,A,F
20/12/2017,0.8832,A,F
21/12/2017,0.88763,A,F
22/12/2017,0.88568,A,F
23/12/2017,0.88568,,
24/12/2017,0.88568,,
25/12/2017,0.88568,,
26/12/2017,0.88568,,
27/12/2017,0.88593,A,F
28/12/2017,0.88768,A,F
29/12/2017,0.88723,A,F
30/12/2017,0.88723,,
31/12/2017,0.88723,,
01/01/2018,0.88723,,
02/01/2018,0.88953,A,F
03/01/2018,0.8864,A,F
04/01/2018,0.89103,A,F
05/01/2018,0.88883,A,F
06/01/2018,0.88883,,
07/01/2018,0.88883,,
08/01/2018,0.88413,A,F
09/01/2018,0.8827,A,F
10/01/2018,0.8867,A,F
11/01/2018,0.89075,A,F
12/01/2018,0.88983,A,F
13/01/2018,0.88983,,
14/01/2018,0.88983,,
15/01/2018,0.89043,A,F
16/01/2018,0.8886,A,F
17/01/2018,0.88568,A,F
18/01/2018,0.88208,A,F
19/01/2018,0.88365,A,F
20/01/2018,0.88365,,
21/01/2018,0.88365,,
22/01/2018,0.88085,A,F
23/01/2018,0.8783,A,F
24/01/2018,0.87183,A,F
25/01/2018,0.87038,A,F
26/01/2018,0.87335,A,F
27/01/2018,0.87335,,
28/01/2018,0.87335,,
29/01/2018,0.8794,A,F
30/01/2018,0.8793,A,F
31/01/2018,0.8791,A,F
01/02/2018,0.8752,A,F
02/02/2018,0.8785,A,F
03/02/2018,0.8785,,
04/02/2018,0.8785,,
05/02/2018,0.88568,A,F
06/02/2018,0.88885,A,F
07/02/2018,0.88675,A,F
08/02/2018,0.87513,A,F
09/02/2018,0.8874,A,F
10/02/2018,0.8874,,
11/02/2018,0.8874,,
12/02/2018,0.886,A,F
13/02/2018,0.88935,A,F
14/02/2018,0.8904,A,F
15/02/2018,0.8866,A,F
16/02/2018,0.88803,A,F
17/02/2018,0.88803,,
18/02/2018,0.88803,,
19/02/2018,0.8859,A,F
20/02/2018,0.88168,A,F
21/02/2018,0.88463,A,F
22/02/2018,0.88343,A,F
23/02/2018,0.8794,A,F
24/02/2018,0.8794,,
25/02/2018,0.8794,,
26/02/2018,0.8782,A,F
27/02/2018,0.884,A,F
28/02/2018,0.88415,A,F
01/03/2018,0.8852,A,F
02/03/2018,0.8932,A,F
03/03/2018,0.8932,,
04/03/2018,0.8932,,
05/03/2018,0.8907,A,F
06/03/2018,0.89165,A,F
07/03/2018,0.89513,A,F
08/03/2018,0.89465,A,F
09/03/2018,0.88893,A,F
10/03/2018,0.88893,,
11/03/2018,0.88893,,
12/03/2018,0.8859,A,F
13/03/2018,0.8865,A,F
14/03/2018,0.8863,A,F
15/03/2018,0.8848,A,F
16/03/2018,0.88253,A,F
17/03/2018,0.88253,,
18/03/2018,0.88253,,
19/03/2018,0.87593,A,F
20/03/2018,0.87715,A,F
21/03/2018,0.87403,A,F
22/03/2018,0.872,A,F
23/03/2018,0.87285,A,F
24/03/2018,0.87285,,
25/03/2018,0.87285,,
26/03/2018,0.87248,A,F
27/03/2018,0.8794,A,F
28/03/2018,0.87605,A,F
29/03/2018,0.8749,A,F
30/03/2018,0.8749,,
31/03/2018,0.8749,,
01/04/2018,0.8749,,
02/04/2018,0.8749,,
03/04/2018,0.87523,A,F
04/04/2018,0.87573,A,F
05/04/2018,0.87395,A,F
06/04/2018,0.87295,A,F
07/04/2018,0.87295,,
08/04/2018,0.87295,,
09/04/2018,0.87088,A,F
10/04/2018,0.87183,A,F
11/04/2018,0.8736,A,F
12/04/2018,0.86745,A,F
13/04/2018,0.864,A,F
14/04/2018,0.864,,
15/04/2018,0.864,,
16/04/2018,0.86465,A,F
17/04/2018,0.8628,A,F
18/04/2018,0.87105,A,F
19/04/2018,0.86975,A,F
20/04/2018,0.87608,A,F
21/04/2018,0.87608,,
22/04/2018,0.87608,,
23/04/2018,0.8764,A,F
24/04/2018,0.87468,A,F
25/04/2018,0.8738,A,F
26/04/2018,0.871,A,F
27/04/2018,0.877,A,F
28/04/2018,0.877,,
29/04/2018,0.877,,
30/04/2018,0.8796,A,F
01/05/2018,0.8796,,
02/05/2018,0.8804,A,F
03/05/2018,0.8818,A,F
04/05/2018,0.88235,A,F
05/05/2018,0.88235,,
06/05/2018,0.88235,,
07/05/2018,0.8801,A,F
08/05/2018,0.8793,A,F
09/05/2018,0.87445,A,F
10/05/2018,0.8781,A,F
11/05/2018,0.88,A,F
12/05/2018,0.88,,
13/05/2018,0.88,,
14/05/2018,0.8824,A,F
15/05/2018,0.879,A,F
16/05/2018,0.87418,A,F
17/05/2018,0.8735,A,F
18/05/2018,0.87325,A,F
19/05/2018,0.87325,,
20/05/2018,0.87325,,
21/05/2018,0.8764,A,F
22/05/2018,0.87688,A,F
23/05/2018,0.87953,A,F
24/05/2018,0.87475,A,F
25/05/2018,0.8754,A,F
26/05/2018,0.8754,,
27/05/2018,0.8754,,
28/05/2018,0.87465,A,F
29/05/2018,0.87143,A,F
30/05/2018,0.875,A,F
31/05/2018,0.8768,A,F
01/06/2018,0.8768,A,F
02/06/2018,0.8768,,
03/06/2018,0.8768,,
04/06/2018,0.87673,A,F
05/06/2018,0.8739,A,F
06/06/2018,0.87683,A,F
07/06/2018,0.88123,A,F
08/06/2018,0.87733,A,F
09/06/2018,0.87733,,
10/06/2018,0.87733,,
11/06/2018,0.8818,A,F
12/06/2018,0.88175,A,F
13/06/2018,0.8821,A,F
14/06/2018,0.87683,A,F
15/06/2018,0.8732,A,F
16/06/2018,0.8732,,
17/06/2018,0.8732,,
18/06/2018,0.87655,A,F
19/06/2018,0.87693,A,F
20/06/2018,0.87878,A,F
21/06/2018,0.8737,A,F
22/06/2018,0.87663,A,F
23/06/2018,0.87663,,
24/06/2018,0.87663,,
25/06/2018,0.8804,A,F
26/06/2018,0.8816,A,F
27/06/2018,0.88173,A,F
28/06/2018,0.8852,A,F
29/06/2018,0.88605,A,F
30/06/2018,0.88605,,
01/07/2018,0.88605,,
02/07/2018,0.8865,A,F
03/07/2018,0.8835,A,F
04/07/2018,0.88108,A,F
05/07/2018,0.8831,A,F
06/07/2018,0.88595,A,F
07/07/2018,0.88595,,
08/07/2018,0.88595,,
09/07/2018,0.88345,A,F
10/07/2018,0.88338,A,F
11/07/2018,0.88482,A,F
12/07/2018,0.88263,A,F
13/07/2018,0.88488,A,F
14/07/2018,0.88488,,
15/07/2018,0.88488,,
16/07/2018,0.8827,A,F
17/07/2018,0.88725,A,F
18/07/2018,0.89118,A,F
19/07/2018,0.89298,A,F
20/07/2018,0.89445,A,F
21/07/2018,0.89445,,
22/07/2018,0.89445,,
23/07/2018,0.8917,A,F
24/07/2018,0.89178,A,F
25/07/2018,0.88855,A,F
26/07/2018,0.8886,A,F
27/07/2018,0.88823,A,F
28/07/2018,0.88823,,
29/07/2018,0.88823,,
30/07/2018,0.8907,A,F
31/07/2018,0.8922,A,F
01/08/2018,0.8904,A,F
02/08/2018,0.89145,A,F
03/08/2018,0.8905,A,F
04/08/2018,0.8905,,
05/08/2018,0.8905,,
06/08/2018,0.8928,A,F
07/08/2018,0.89483,A,F
08/08/2018,0.90085,A,F
09/08/2018,0.8994,A,F
10/08/2018,0.89675,A,F
11/08/2018,0.89675,,
12/08/2018,0.89675,,
13/08/2018,0.8933,A,F
14/08/2018,0.893,A,F
15/08/2018,0.8913,A,F
16/08/2018,0.89498,A,F
17/08/2018,0.89575,A,F
18/08/2018,0.89575,,
19/08/2018,0.89575,,
20/08/2018,0.89478,A,F
21/08/2018,0.8974,A,F
22/08/2018,0.89928,A,F
23/08/2018,0.89878,A,F
24/08/2018,0.902,A,F
25/08/2018,0.902,,
26/08/2018,0.902,,
27/08/2018,0.90365,A,F
28/08/2018,0.9068,A,F
29/08/2018,0.905,A,F
30/08/2018,0.89758,A,F
31/08/2018,0.8974,A,F
01/09/2018,0.8974,,
02/09/2018,0.8974,,
03/09/2018,0.90158,A,F
04/09/2018,0.90058,A,F
05/09/2018,0.90328,A,F
06/09/2018,0.89824,A,F
07/09/2018,0.89275,A,F
08/09/2018,0.89275,,
09/09/2018,0.89275,,
10/09/2018,0.8934,A,F
11/09/2018,0.89068,A,F
12/09/2018,0.89028,A,F
13/09/2018,0.89,A,F
14/09/2018,0.89228,A,F
15/09/2018,0.89228,,
16/09/2018,0.89228,,
17/09/2018,0.88875,A,F
18/09/2018,0.88963,A,F
19/09/2018,0.88813,A,F
20/09/2018,0.8859,A,F
21/09/2018,0.894,A,F
22/09/2018,0.894,,
23/09/2018,0.894,,
24/09/2018,0.89458,A,F
25/09/2018,0.89425,A,F
26/09/2018,0.8908,A,F
27/09/2018,0.88973,A,F
28/09/2018,0.8873,A,F
29/09/2018,0.8873,,
30/09/2018,0.8873,,
01/10/2018,0.89078,A,F
02/10/2018,0.89043,A,F
03/10/2018,0.88895,A,F
04/10/2018,0.8858,A,F
05/10/2018,0.88165,A,F
06/10/2018,0.88165,,
07/10/2018,0.88165,,
08/10/2018,0.8801,A,F
09/10/2018,0.8768,A,F
10/10/2018,0.87448,A,F
11/10/2018,0.8749,A,F
12/10/2018,0.8764,A,F
13/10/2018,0.8764,,
14/10/2018,0.8764,,
15/10/2018,0.88045,A,F
16/10/2018,0.87593,A,F
17/10/2018,0.87945,A,F
18/10/2018,0.87843,A,F
19/10/2018,0.8802,A,F
20/10/2018,0.8802,,
21/10/2018,0.8802,,
22/10/2018,0.88425,A,F
23/10/2018,0.88103,A,F
24/10/2018,0.88233,A,F
25/10/2018,0.88533,A,F
26/10/2018,0.8868,A,F
27/10/2018,0.8868,,
28/10/2018,0.8868,,
29/10/2018,0.88788,A,F
30/10/2018,0.89148,A,F
31/10/2018,0.88873,A,F
01/11/2018,0.88173,A,F
02/11/2018,0.8787,A,F
03/11/2018,0.8787,,
04/11/2018,0.8787,,
05/11/2018,0.87535,A,F
06/11/2018,0.87313,A,F
07/11/2018,0.87403,A,F
08/11/2018,0.87163,A,F
09/11/2018,0.87053,A,F
10/11/2018,0.87053,,
11/11/2018,0.87053,,
12/11/2018,0.87563,A,F
13/11/2018,0.86945,A,F
14/11/2018,0.87048,A,F
15/11/2018,0.8837,A,F
16/11/2018,0.8835,A,F
17/11/2018,0.8835,,
18/11/2018,0.8835,,
19/11/2018,0.89083,A,F
20/11/2018,0.88908,A,F
21/11/2018,0.89108,A,F
22/11/2018,0.88598,A,F
23/11/2018,0.8848,A,F
24/11/2018,0.8848,,
25/11/2018,0.8848,,
26/11/2018,0.8844,A,F
27/11/2018,0.88748,A,F
28/11/2018,0.88245,A,F
29/11/2018,0.89135,A,F
30/11/2018,0.89068,A,F
01/12/2018,0.89068,,
02/12/2018,0.89068,,
03/12/2018,0.8915,A,F
04/12/2018,0.89058,A,F
05/12/2018,0.88885,A,F
06/12/2018,0.8893,A,F
07/12/2018,0.89085,A,F
08/12/2018,0.89085,,
09/12/2018,0.89085,,
10/12/2018,0.90245,A,F
11/12/2018,0.90228,A,F
12/12/2018,0.90135,A,F
13/12/2018,0.89848,A,F
14/12/2018,0.89835,A,F
15/12/2018,0.89835,,
16/12/2018,0.89835,,
17/12/2018,0.8989,A,F
18/12/2018,0.89715,A,F
19/12/2018,0.90318,A,F
20/12/2018,0.90335,A,F
21/12/2018,0.90215,A,F
22/12/2018,0.90215,,
23/12/2018,0.90215,,
24/12/2018,0.90038,A,F
25/12/2018,0.90038,,
26/12/2018,0.90038,,
27/12/2018,0.90073,A,F
28/12/2018,0.90273,A,F
29/12/2018,0.90273,,
30/12/2018,0.90273,,
31/12/2018,0.89453,A,F
01/01/2019,0.89453,,
02/01/2019,0.90165,A,F
03/01/2019,0.90312,A,F
04/01/2019,0.89988,A,F
05/01/2019,0.89988,,
06/01/2019,0.89988,,
07/01/2019,0.8972,A,F
08/01/2019,0.89743,A,F
09/01/2019,0.89913,A,F
10/01/2019,0.90423,A,F
11/01/2019,0.90015,A,F
12/01/2019,0.90015,,
13/01/2019,0.90015,,
14/01/2019,0.89263,A,F
15/01/2019,0.89025,A,F
16/01/2019,0.8859,A,F
17/01/2019,0.8826,A,F
18/01/2019,0.88125,A,F
19/01/2019,0.88125,,
20/01/2019,0.88125,,
21/01/2019,0.88303,A,F
22/01/2019,0.88,A,F
23/01/2019,0.87213,A,F
24/01/2019,0.87085,A,F
25/01/2019,0.8658,A,F
26/01/2019,0.8658,,
27/01/2019,0.8658,,
28/01/2019,0.86888,A,F
29/01/2019,0.86735,A,F
30/01/2019,0.87341,A,F
31/01/2019,0.87578,A,F
01/02/2019,0.87888,A,F
02/02/2019,0.87888,,
03/02/2019,0.87888,,
04/02/2019,0.87678,A,F
05/02/2019,0.87803,A,F
06/02/2019,0.8787,A,F
07/02/2019,0.8775,A,F
08/02/2019,0.8749,A,F
09/02/2019,0.8749,,
10/02/2019,0.8749,,
11/02/2019,0.87615,A,F
12/02/2019,0.87705,A,F
13/02/2019,0.87553,A,F
14/02/2019,0.87945,A,F
15/02/2019,0.87938,A,F
16/02/2019,0.87938,,
17/02/2019,0.87938,,
18/02/2019,0.8762,A,F
19/02/2019,0.87185,A,F
20/02/2019,0.86945,A,F
21/02/2019,0.86805,A,F
22/02/2019,0.87263,A,F
23/02/2019,0.87263,,
24/02/2019,0.87263,,
25/02/2019,0.86828,A,F
26/02/2019,0.86055,A,F
27/02/2019,0.85503,A,F
28/02/2019,0.85835,A,F
01/03/2019,0.85968,A,F
02/03/2019,0.85968,,
03/03/2019,0.85968,,
04/03/2019,0.85775,A,F
05/03/2019,0.86358,A,F
06/03/2019,0.8597,A,F
07/03/2019,0.8588,A,F
08/03/2019,0.85905,A,F
09/03/2019,0.85905,,
10/03/2019,0.85905,,
11/03/2019,0.8624,A,F
12/03/2019,0.86145,A,F
13/03/2019,0.8588,A,F
14/03/2019,0.85228,A,F
15/03/2019,0.85415,A,F
16/03/2019,0.85415,,
17/03/2019,0.85415,,
18/03/2019,0.8566,A,F
19/03/2019,0.85548,A,F
20/03/2019,0.8628,A,F
21/03/2019,0.8665,A,F
22/03/2019,0.8589,A,F
23/03/2019,0.8589,,
24/03/2019,0.8589,,
25/03/2019,0.85638,A,F
26/03/2019,0.8533,A,F
27/03/2019,0.85118,A,F
28/03/2019,0.85555,A,F
29/03/2019,0.8583,A,F
30/03/2019,0.8583,,
31/03/2019,0.8583,,
01/04/2019,0.85658,A,F
02/04/2019,0.86,A,F
03/04/2019,0.8539,A,F
04/04/2019,0.85418,A,F
05/04/2019,0.85938,A,F
06/04/2019,0.85938,,
07/04/2019,0.85938,,
08/04/2019,0.86183,A,F
09/04/2019,0.86335,A,F
10/04/2019,0.86083,A,F
11/04/2019,0.86168,A,F
12/04/2019,0.8629,A,F
13/04/2019,0.8629,,
14/04/2019,0.8629,,
15/04/2019,0.86305,A,F
16/04/2019,0.8639,A,F
17/04/2019,0.86593,A,F
18/04/2019,0.8647,A,F
19/04/2019,0.8647,,
20/04/2019,0.8647,,
21/04/2019,0.8647,,
22/04/2019,0.8647,,
23/04/2019,0.8645,A,F
24/04/2019,0.86545,A,F
25/04/2019,0.86435,A,F
26/04/2019,0.8634,A,F
27/04/2019,0.8634,,
28/04/2019,0.8634,,
29/04/2019,0.8634,A,F
30/04/2019,0.86248,A,F
01/05/2019,0.86248,,
02/05/2019,0.8593,A,F
03/05/2019,0.85785,A,F
04/05/2019,0.85785,,
05/05/2019,0.85785,,
06/05/2019,0.8547,A,F
07/05/2019,0.85645,A,F
08/05/2019,0.86095,A,F
09/05/2019,0.8612,A,F
10/05/2019,0.8625,A,F
11/05/2019,0.8625,,
12/05/2019,0.8625,,
13/05/2019,0.8635,A,F
14/05/2019,0.86723,A,F
15/05/2019,0.8682,A,F
16/05/2019,0.87463,A,F
17/05/2019,0.87595,A,F
18/05/2019,0.87595,,
19/05/2019,0.87595,,
20/05/2019,0.8762,A,F
21/05/2019,0.8761,A,F
22/05/2019,0.8828,A,F
23/05/2019,0.881,A,F
24/05/2019,0.88318,A,F
25/05/2019,0.88318,,
26/05/2019,0.88318,,
27/05/2019,0.88225,A,F
28/05/2019,0.88373,A,F
29/05/2019,0.88225,A,F
30/05/2019,0.88178,A,F
31/05/2019,0.88693,A,F
01/06/2019,0.88693,,
02/06/2019,0.88693,,
03/06/2019,0.88618,A,F
04/06/2019,0.88738,A,F
05/06/2019,0.88631,A,F
06/06/2019,0.88558,A,F
07/06/2019,0.88675,A,F
08/06/2019,0.88675,,
09/06/2019,0.88675,,
10/06/2019,0.89248,A,F
11/06/2019,0.89085,A,F
12/06/2019,0.88805,A,F
13/06/2019,0.88948,A,F
14/06/2019,0.89093,A,F
15/06/2019,0.89093,,
16/06/2019,0.89093,,
17/06/2019,0.89208,A,F
18/06/2019,0.89403,A,F
19/06/2019,0.8902,A,F
20/06/2019,0.89155,A,F
21/06/2019,0.89425,A,F
22/06/2019,0.89425,,
23/06/2019,0.89425,,
24/06/2019,0.89365,A,F
25/06/2019,0.89485,A,F
26/06/2019,0.89603,A,F
27/06/2019,0.89428,A,F
28/06/2019,0.89655,A,F
29/06/2019,0.89655,,
30/06/2019,0.89655,,
01/07/2019,0.89718,A,F
02/07/2019,0.89443,A,F
03/07/2019,0.8975,A,F
04/07/2019,0.8973,A,F
05/07/2019,0.89703,A,F
06/07/2019,0.89703,,
07/07/2019,0.89703,,
08/07/2019,0.89625,A,F
09/07/2019,0.89975,A,F
10/07/2019,0.89928,A,F
11/07/2019,0.8979,A,F
12/07/2019,0.89788,A,F
13/07/2019,0.89788,,
14/07/2019,0.89788,,
15/07/2019,0.89873,A,F
16/07/2019,0.9026,A,F
17/07/2019,0.9034,A,F
18/07/2019,0.89853,A,F
19/07/2019,0.89635,A,F
20/07/2019,0.89635,,
21/07/2019,0.89635,,
22/07/2019,0.89968,A,F
23/07/2019,0.8983,A,F
24/07/2019,0.89143,A,F
25/07/2019,0.88963,A,F
26/07/2019,0.89633,A,F
27/07/2019,0.89633,,
28/07/2019,0.89633,,
29/07/2019,0.90443,A,F
30/07/2019,0.91653,A,F
31/07/2019,0.91623,A,F
01/08/2019,0.9115,A,F
02/08/2019,0.91505,A,F
03/08/2019,0.91505,,
04/08/2019,0.91505,,
05/08/2019,0.9188,A,F
06/08/2019,0.9183,A,F
07/08/2019,0.92353,A,F
08/08/2019,0.92115,A,F
09/08/2019,0.9282,A,F
10/08/2019,0.9282,,
11/08/2019,0.9282,,
12/08/2019,0.92615,A,F
13/08/2019,0.9283,A,F
14/08/2019,0.92673,A,F
15/08/2019,0.91863,A,F
16/08/2019,0.91033,A,F
17/08/2019,0.91033,,
18/08/2019,0.91033,,
19/08/2019,0.91583,A,F
20/08/2019,0.91623,A,F
21/08/2019,0.91545,A,F
22/08/2019,0.9115,A,F
23/08/2019,0.90453,A,F
24/08/2019,0.90453,,
25/08/2019,0.90453,,
26/08/2019,0.90808,A,F
27/08/2019,0.90435,A,F
28/08/2019,0.90823,A,F
29/08/2019,0.90531,A,F
30/08/2019,0.90565,A,F
31/08/2019,0.90565,,
01/09/2019,0.90565,,
02/09/2019,0.9082,A,F
03/09/2019,0.90885,A,F
04/09/2019,0.90255,A,F
05/09/2019,0.8958,A,F
06/09/2019,0.89635,A,F
07/09/2019,0.89635,,
08/09/2019,0.89635,,
09/09/2019,0.89275,A,F
10/09/2019,0.893,A,F
11/09/2019,0.89133,A,F
12/09/2019,0.8892,A,F
