"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"22.07.2022 23:15 - 22.07.2022 23:30","88","0"
"22.07.2022 23:30 - 22.07.2022 23:45","88","0"
"22.07.2022 23:45 - 23.07.2022 00:00","11","0"
"23.07.2022 00:00 - 23.07.2022 00:15","0","799"
"23.07.2022 00:15 - 23.07.2022 00:30","0","873"
"23.07.2022 00:30 - 23.07.2022 00:45","0","873"
"23.07.2022 00:45 - 23.07.2022 01:00","0","873"
"23.07.2022 01:00 - 23.07.2022 01:15","0","977"
"23.07.2022 01:15 - 23.07.2022 01:30","0","977"
"23.07.2022 01:30 - 23.07.2022 01:45","0","977"
"23.07.2022 01:45 - 23.07.2022 02:00","0","977"
"23.07.2022 02:00 - 23.07.2022 02:15","0","888"
"23.07.2022 02:15 - 23.07.2022 02:30","0","887"
"23.07.2022 02:30 - 23.07.2022 02:45","0","887"
"23.07.2022 02:45 - 23.07.2022 03:00","0","888"
"23.07.2022 03:00 - 23.07.2022 03:15","0","987"
"23.07.2022 03:15 - 23.07.2022 03:30","0","987"
"23.07.2022 03:30 - 23.07.2022 03:45","0","987"
"23.07.2022 03:45 - 23.07.2022 04:00","0","973"
"23.07.2022 04:00 - 23.07.2022 04:15","0","599"
"23.07.2022 04:15 - 23.07.2022 04:30","0","587"
"23.07.2022 04:30 - 23.07.2022 04:45","0","587"
"23.07.2022 04:45 - 23.07.2022 05:00","0","587"
"23.07.2022 05:00 - 23.07.2022 05:15","0","517"
"23.07.2022 05:15 - 23.07.2022 05:30","0","517"
"23.07.2022 05:30 - 23.07.2022 05:45","0","517"
"23.07.2022 05:45 - 23.07.2022 06:00","0","517"
"23.07.2022 06:00 - 23.07.2022 06:15","0","573"
"23.07.2022 06:15 - 23.07.2022 06:30","0","573"
"23.07.2022 06:30 - 23.07.2022 06:45","0","573"
"23.07.2022 06:45 - 23.07.2022 07:00","0","573"
"23.07.2022 07:00 - 23.07.2022 07:15","0","534"
"23.07.2022 07:15 - 23.07.2022 07:30","0","535"
"23.07.2022 07:30 - 23.07.2022 07:45","0","534"
"23.07.2022 07:45 - 23.07.2022 08:00","0","510"
"23.07.2022 08:00 - 23.07.2022 08:15","0","18"
"23.07.2022 08:15 - 23.07.2022 08:30","6","0"
"23.07.2022 08:30 - 23.07.2022 08:45","6","0"
"23.07.2022 08:45 - 23.07.2022 09:00","42","0"
"23.07.2022 09:00 - 23.07.2022 09:15","631","0"
"23.07.2022 09:15 - 23.07.2022 09:30","666","0"
"23.07.2022 09:30 - 23.07.2022 09:45","666","0"
"23.07.2022 09:45 - 23.07.2022 10:00","664","0"
"23.07.2022 10:00 - 23.07.2022 10:15","489","0"
"23.07.2022 10:15 - 23.07.2022 10:30","486","0"
"23.07.2022 10:30 - 23.07.2022 10:45","486","0"
"23.07.2022 10:45 - 23.07.2022 11:00","502","0"
"23.07.2022 11:00 - 23.07.2022 11:15","915","0"
"23.07.2022 11:15 - 23.07.2022 11:30","931","0"
"23.07.2022 11:30 - 23.07.2022 11:45","931","0"
"23.07.2022 11:45 - 23.07.2022 12:00","932","0"
"23.07.2022 12:00 - 23.07.2022 12:15","1023","0"
"23.07.2022 12:15 - 23.07.2022 12:30","1023","0"
"23.07.2022 12:30 - 23.07.2022 12:45","1023","0"
"23.07.2022 12:45 - 23.07.2022 13:00","1023","0"
"23.07.2022 13:00 - 23.07.2022 13:15","981","0"
"23.07.2022 13:15 - 23.07.2022 13:30","981","0"
"23.07.2022 13:30 - 23.07.2022 13:45","981","0"
"23.07.2022 13:45 - 23.07.2022 14:00","980","0"
"23.07.2022 14:00 - 23.07.2022 14:15","877","0"
"23.07.2022 14:15 - 23.07.2022 14:30","877","0"
"23.07.2022 14:30 - 23.07.2022 14:45","876","0"
"23.07.2022 14:45 - 23.07.2022 15:00","876","0"
"23.07.2022 15:00 - 23.07.2022 15:15","839","0"
"23.07.2022 15:15 - 23.07.2022 15:30","839","0"
"23.07.2022 15:30 - 23.07.2022 15:45","839","0"
"23.07.2022 15:45 - 23.07.2022 16:00","736","0"
"23.07.2022 16:00 - 23.07.2022 16:15","0","177"
"23.07.2022 16:15 - 23.07.2022 16:30","0","277"
"23.07.2022 16:30 - 23.07.2022 16:45","0","277"
"23.07.2022 16:45 - 23.07.2022 17:00","0","277"
"23.07.2022 17:00 - 23.07.2022 17:15","0","283"
"23.07.2022 17:15 - 23.07.2022 17:30","0","283"
"23.07.2022 17:30 - 23.07.2022 17:45","0","283"
"23.07.2022 17:45 - 23.07.2022 18:00","0","293"
"23.07.2022 18:00 - 23.07.2022 18:15","0","614"
"23.07.2022 18:15 - 23.07.2022 18:30","0","622"
"23.07.2022 18:30 - 23.07.2022 18:45","0","622"
"23.07.2022 18:45 - 23.07.2022 19:00","0","624"
"23.07.2022 19:00 - 23.07.2022 19:15","0","745"
"23.07.2022 19:15 - 23.07.2022 19:30","0","746"
"23.07.2022 19:30 - 23.07.2022 19:45","0","746"
"23.07.2022 19:45 - 23.07.2022 20:00","0","745"
"23.07.2022 20:00 - 23.07.2022 20:15","0","651"
"23.07.2022 20:15 - 23.07.2022 20:30","0","650"
"23.07.2022 20:30 - 23.07.2022 20:45","0","650"
"23.07.2022 20:45 - 23.07.2022 21:00","0","651"
"23.07.2022 21:00 - 23.07.2022 21:15","0","720"
"23.07.2022 21:15 - 23.07.2022 21:30","0","720"
"23.07.2022 21:30 - 23.07.2022 21:45","0","720"
"23.07.2022 21:45 - 23.07.2022 22:00","0","720"
"23.07.2022 22:00 - 23.07.2022 22:15","0","761"
"23.07.2022 22:15 - 23.07.2022 22:30","0","761"
"23.07.2022 22:30 - 23.07.2022 22:45","0","761"
"23.07.2022 22:45 - 23.07.2022 23:00","0","760"
"23.07.2022 23:00 - 23.07.2022 23:15","0","800"
"23.07.2022 23:15 - 23.07.2022 23:30","0","800"
"23.07.2022 23:30 - 23.07.2022 23:45","0","800"
"23.07.2022 23:45 - 24.07.2022 00:00","0","800"
"24.07.2022 00:00 - 24.07.2022 00:15","0","888"
"24.07.2022 00:15 - 24.07.2022 00:30","0","889"
"24.07.2022 00:30 - 24.07.2022 00:45","0","889"
"24.07.2022 00:45 - 24.07.2022 01:00","0","890"
"24.07.2022 01:00 - 24.07.2022 01:15","0","1000"
"24.07.2022 01:15 - 24.07.2022 01:30","0","1001"
"24.07.2022 01:30 - 24.07.2022 01:45","0","1001"
"24.07.2022 01:45 - 24.07.2022 02:00","0","1001"
"24.07.2022 02:00 - 24.07.2022 02:15","0","1001"
"24.07.2022 02:15 - 24.07.2022 02:30","0","1001"
"24.07.2022 02:30 - 24.07.2022 02:45","0","1001"
"24.07.2022 02:45 - 24.07.2022 03:00","0","1001"
"24.07.2022 03:00 - 24.07.2022 03:15","0","1001"
"24.07.2022 03:15 - 24.07.2022 03:30","0","1001"
"24.07.2022 03:30 - 24.07.2022 03:45","0","1001"
"24.07.2022 03:45 - 24.07.2022 04:00","0","1001"
"24.07.2022 04:00 - 24.07.2022 04:15","0","1001"
"24.07.2022 04:15 - 24.07.2022 04:30","0","1001"
"24.07.2022 04:30 - 24.07.2022 04:45","0","1001"
"24.07.2022 04:45 - 24.07.2022 05:00","0","1001"
"24.07.2022 05:00 - 24.07.2022 05:15","0","991"
"24.07.2022 05:15 - 24.07.2022 05:30","0","991"
"24.07.2022 05:30 - 24.07.2022 05:45","0","991"
"24.07.2022 05:45 - 24.07.2022 06:00","0","991"
"24.07.2022 06:00 - 24.07.2022 06:15","0","1001"
"24.07.2022 06:15 - 24.07.2022 06:30","0","1001"
"24.07.2022 06:30 - 24.07.2022 06:45","0","1001"
"24.07.2022 06:45 - 24.07.2022 07:00","0","1001"
"24.07.2022 07:00 - 24.07.2022 07:15","0","1001"
"24.07.2022 07:15 - 24.07.2022 07:30","0","1001"
"24.07.2022 07:30 - 24.07.2022 07:45","0","1001"
"24.07.2022 07:45 - 24.07.2022 08:00","0","917"
"24.07.2022 08:00 - 24.07.2022 08:15","0","86"
"24.07.2022 08:15 - 24.07.2022 08:30","0","5"
"24.07.2022 08:30 - 24.07.2022 08:45","0","5"
"24.07.2022 08:45 - 24.07.2022 09:00","0","5"
"24.07.2022 09:00 - 24.07.2022 09:15","47","0"
"24.07.2022 09:15 - 24.07.2022 09:30","47","0"
"24.07.2022 09:30 - 24.07.2022 09:45","47","0"
"24.07.2022 09:45 - 24.07.2022 10:00","112","0"
"24.07.2022 10:00 - 24.07.2022 10:15","873","0"
"24.07.2022 10:15 - 24.07.2022 10:30","937","0"
"24.07.2022 10:30 - 24.07.2022 10:45","937","0"
"24.07.2022 10:45 - 24.07.2022 11:00","938","0"
"24.07.2022 11:00 - 24.07.2022 11:15","1023","0"
"24.07.2022 11:15 - 24.07.2022 11:30","1023","0"
"24.07.2022 11:30 - 24.07.2022 11:45","1023","0"
"24.07.2022 11:45 - 24.07.2022 12:00","1024","0"
"24.07.2022 12:00 - 24.07.2022 12:15","1024","0"
"24.07.2022 12:15 - 24.07.2022 12:30","1024","0"
"24.07.2022 12:30 - 24.07.2022 12:45","1023","0"
"24.07.2022 12:45 - 24.07.2022 13:00","1024","0"
"24.07.2022 13:00 - 24.07.2022 13:15","1024","0"
"24.07.2022 13:15 - 24.07.2022 13:30","1024","0"
"24.07.2022 13:30 - 24.07.2022 13:45","1024","0"
"24.07.2022 13:45 - 24.07.2022 14:00","1024","0"
"24.07.2022 14:00 - 24.07.2022 14:15","1024","0"
"24.07.2022 14:15 - 24.07.2022 14:30","1024","0"
"24.07.2022 14:30 - 24.07.2022 14:45","1024","0"
"24.07.2022 14:45 - 24.07.2022 15:00","1024","0"
"24.07.2022 15:00 - 24.07.2022 15:15","1024","0"
"24.07.2022 15:15 - 24.07.2022 15:30","1024","0"
"24.07.2022 15:30 - 24.07.2022 15:45","1024","0"
"24.07.2022 15:45 - 24.07.2022 16:00","1024","0"
"24.07.2022 16:00 - 24.07.2022 16:15","1022","0"
"24.07.2022 16:15 - 24.07.2022 16:30","1023","0"
"24.07.2022 16:30 - 24.07.2022 16:45","1023","0"
"24.07.2022 16:45 - 24.07.2022 17:00","1022","0"
"24.07.2022 17:00 - 24.07.2022 17:15","1039","0"
"24.07.2022 17:15 - 24.07.2022 17:30","1039","0"
"24.07.2022 17:30 - 24.07.2022 17:45","1039","0"
"24.07.2022 17:45 - 24.07.2022 18:00","951","0"
"24.07.2022 18:00 - 24.07.2022 18:15","89","0"
"24.07.2022 18:15 - 24.07.2022 18:30","2","0"
"24.07.2022 18:30 - 24.07.2022 18:45","2","0"
"24.07.2022 18:45 - 24.07.2022 19:00","0","5"
"24.07.2022 19:00 - 24.07.2022 19:15","0","283"
"24.07.2022 19:15 - 24.07.2022 19:30","0","289"
"24.07.2022 19:30 - 24.07.2022 19:45","0","289"
"24.07.2022 19:45 - 24.07.2022 20:00","0","311"
"24.07.2022 20:00 - 24.07.2022 20:15","0","776"
"24.07.2022 20:15 - 24.07.2022 20:30","0","796"
"24.07.2022 20:30 - 24.07.2022 20:45","0","796"
"24.07.2022 20:45 - 24.07.2022 21:00","0","797"
"24.07.2022 21:00 - 24.07.2022 21:15","0","900"
"24.07.2022 21:15 - 24.07.2022 21:30","0","901"
"24.07.2022 21:30 - 24.07.2022 21:45","0","901"
"24.07.2022 21:45 - 24.07.2022 22:00","0","901"
"24.07.2022 22:00 - 24.07.2022 22:15","0","832"
"24.07.2022 22:15 - 24.07.2022 22:30","0","832"
"24.07.2022 22:30 - 24.07.2022 22:45","0","832"
"24.07.2022 22:45 - 24.07.2022 23:00","0","834"
"24.07.2022 23:00 - 24.07.2022 23:15","0","996"
"24.07.2022 23:15 - 24.07.2022 23:30","0","998"
"24.07.2022 23:30 - 24.07.2022 23:45","0","998"
"24.07.2022 23:45 - 25.07.2022 00:00","0","996"
"25.07.2022 00:00 - 25.07.2022 00:15","0","872"
"25.07.2022 00:15 - 25.07.2022 00:30","0","871"
"25.07.2022 00:30 - 25.07.2022 00:45","0","871"
"25.07.2022 00:45 - 25.07.2022 01:00","0","872"
"25.07.2022 01:00 - 25.07.2022 01:15","0","1000"
"25.07.2022 01:15 - 25.07.2022 01:30","0","1001"
"25.07.2022 01:30 - 25.07.2022 01:45","0","1001"
"25.07.2022 01:45 - 25.07.2022 02:00","0","1001"
"25.07.2022 02:00 - 25.07.2022 02:15","0","1001"
"25.07.2022 02:15 - 25.07.2022 02:30","0","1001"
"25.07.2022 02:30 - 25.07.2022 02:45","0","1001"
"25.07.2022 02:45 - 25.07.2022 03:00","0","1001"
"25.07.2022 03:00 - 25.07.2022 03:15","0","1001"
"25.07.2022 03:15 - 25.07.2022 03:30","0","1001"
"25.07.2022 03:30 - 25.07.2022 03:45","0","1001"
"25.07.2022 03:45 - 25.07.2022 04:00","0","1001"
"25.07.2022 04:00 - 25.07.2022 04:15","0","1001"
"25.07.2022 04:15 - 25.07.2022 04:30","0","1001"
"25.07.2022 04:30 - 25.07.2022 04:45","0","1001"
"25.07.2022 04:45 - 25.07.2022 05:00","0","1001"
"25.07.2022 05:00 - 25.07.2022 05:15","0","952"
"25.07.2022 05:15 - 25.07.2022 05:30","0","952"
"25.07.2022 05:30 - 25.07.2022 05:45","0","952"
"25.07.2022 05:45 - 25.07.2022 06:00","0","952"
"25.07.2022 06:00 - 25.07.2022 06:15","0","976"
"25.07.2022 06:15 - 25.07.2022 06:30","0","975"
"25.07.2022 06:30 - 25.07.2022 06:45","0","975"
"25.07.2022 06:45 - 25.07.2022 07:00","0","958"
"25.07.2022 07:00 - 25.07.2022 07:15","0","542"
"25.07.2022 07:15 - 25.07.2022 07:30","0","527"
"25.07.2022 07:30 - 25.07.2022 07:45","0","527"
"25.07.2022 07:45 - 25.07.2022 08:00","0","528"
"25.07.2022 08:00 - 25.07.2022 08:15","0","592"
"25.07.2022 08:15 - 25.07.2022 08:30","0","592"
"25.07.2022 08:30 - 25.07.2022 08:45","0","592"
"25.07.2022 08:45 - 25.07.2022 09:00","0","579"
"25.07.2022 09:00 - 25.07.2022 09:15","0","209"
"25.07.2022 09:15 - 25.07.2022 09:30","0","198"
"25.07.2022 09:30 - 25.07.2022 09:45","0","198"
"25.07.2022 09:45 - 25.07.2022 10:00","0","183"
"25.07.2022 10:00 - 25.07.2022 10:15","207","0"
"25.07.2022 10:15 - 25.07.2022 10:30","222","0"
"25.07.2022 10:30 - 25.07.2022 10:45","222","0"
"25.07.2022 10:45 - 25.07.2022 11:00","228","0"
"25.07.2022 11:00 - 25.07.2022 11:15","496","0"
"25.07.2022 11:15 - 25.07.2022 11:30","503","0"
"25.07.2022 11:30 - 25.07.2022 11:45","503","0"
"25.07.2022 11:45 - 25.07.2022 12:00","506","0"
"25.07.2022 12:00 - 25.07.2022 12:15","702","0"
"25.07.2022 12:15 - 25.07.2022 12:30","705","0"
"25.07.2022 12:30 - 25.07.2022 12:45","705","0"
"25.07.2022 12:45 - 25.07.2022 13:00","713","0"
"25.07.2022 13:00 - 25.07.2022 13:15","1015","0"
"25.07.2022 13:15 - 25.07.2022 13:30","1023","0"
"25.07.2022 13:30 - 25.07.2022 13:45","1023","0"
"25.07.2022 13:45 - 25.07.2022 14:00","1023","0"
"25.07.2022 14:00 - 25.07.2022 14:15","1023","0"
"25.07.2022 14:15 - 25.07.2022 14:30","1023","0"
"25.07.2022 14:30 - 25.07.2022 14:45","1023","0"
"25.07.2022 14:45 - 25.07.2022 15:00","1023","0"
"25.07.2022 15:00 - 25.07.2022 15:15","1022","0"
"25.07.2022 15:15 - 25.07.2022 15:30","1022","0"
"25.07.2022 15:30 - 25.07.2022 15:45","1022","0"
"25.07.2022 15:45 - 25.07.2022 16:00","1022","0"
"25.07.2022 16:00 - 25.07.2022 16:15","992","0"
"25.07.2022 16:15 - 25.07.2022 16:30","992","0"
"25.07.2022 16:30 - 25.07.2022 16:45","992","0"
"25.07.2022 16:45 - 25.07.2022 17:00","989","0"
"25.07.2022 17:00 - 25.07.2022 17:15","786","0"
"25.07.2022 17:15 - 25.07.2022 17:30","783","0"
"25.07.2022 17:30 - 25.07.2022 17:45","783","0"
"25.07.2022 17:45 - 25.07.2022 18:00","781","0"
"25.07.2022 18:00 - 25.07.2022 18:15","653","0"
"25.07.2022 18:15 - 25.07.2022 18:30","652","0"
"25.07.2022 18:30 - 25.07.2022 18:45","652","0"
"25.07.2022 18:45 - 25.07.2022 19:00","611","0"
"25.07.2022 19:00 - 25.07.2022 19:15","0","10"
"25.07.2022 19:15 - 25.07.2022 19:30","0","51"
"25.07.2022 19:30 - 25.07.2022 19:45","0","51"
"25.07.2022 19:45 - 25.07.2022 20:00","0","41"
"25.07.2022 20:00 - 25.07.2022 20:15","276","0"
"25.07.2022 20:15 - 25.07.2022 20:30","285","0"
"25.07.2022 20:30 - 25.07.2022 20:45","285","0"
"25.07.2022 20:45 - 25.07.2022 21:00","266","0"
"25.07.2022 21:00 - 25.07.2022 21:15","0","175"
"25.07.2022 21:15 - 25.07.2022 21:30","0","193"
"25.07.2022 21:30 - 25.07.2022 21:45","0","193"
"25.07.2022 21:45 - 25.07.2022 22:00","0","193"
"25.07.2022 22:00 - 25.07.2022 22:15","0","284"
"25.07.2022 22:15 - 25.07.2022 22:30","0","284"
"25.07.2022 22:30 - 25.07.2022 22:45","0","284"
"25.07.2022 22:45 - 25.07.2022 23:00","0","298"
"25.07.2022 23:00 - 25.07.2022 23:15","0","670"
"25.07.2022 23:15 - 25.07.2022 23:30","0","681"
"25.07.2022 23:30 - 25.07.2022 23:45","0","681"
"25.07.2022 23:45 - 26.07.2022 00:00","0","680"
"26.07.2022 00:00 - 26.07.2022 00:15","0","552"
"26.07.2022 00:15 - 26.07.2022 00:30","0","552"
"26.07.2022 00:30 - 26.07.2022 00:45","0","552"
"26.07.2022 00:45 - 26.07.2022 01:00","0","557"
"26.07.2022 01:00 - 26.07.2022 01:15","0","797"
"26.07.2022 01:15 - 26.07.2022 01:30","0","801"
"26.07.2022 01:30 - 26.07.2022 01:45","0","801"
"26.07.2022 01:45 - 26.07.2022 02:00","0","804"
"26.07.2022 02:00 - 26.07.2022 02:15","0","998"
"26.07.2022 02:15 - 26.07.2022 02:30","0","1001"
"26.07.2022 02:30 - 26.07.2022 02:45","0","1001"
"26.07.2022 02:45 - 26.07.2022 03:00","0","1001"
"26.07.2022 03:00 - 26.07.2022 03:15","0","1001"
"26.07.2022 03:15 - 26.07.2022 03:30","0","1001"
"26.07.2022 03:30 - 26.07.2022 03:45","0","1000"
"26.07.2022 03:45 - 26.07.2022 04:00","0","1001"
"26.07.2022 04:00 - 26.07.2022 04:15","0","1001"
"26.07.2022 04:15 - 26.07.2022 04:30","0","1001"
"26.07.2022 04:30 - 26.07.2022 04:45","0","1001"
"26.07.2022 04:45 - 26.07.2022 05:00","0","1001"
"26.07.2022 05:00 - 26.07.2022 05:15","0","1001"
"26.07.2022 05:15 - 26.07.2022 05:30","0","1001"
"26.07.2022 05:30 - 26.07.2022 05:45","0","1001"
"26.07.2022 05:45 - 26.07.2022 06:00","0","999"
"26.07.2022 06:00 - 26.07.2022 06:15","0","843"
"26.07.2022 06:15 - 26.07.2022 06:30","0","842"
"26.07.2022 06:30 - 26.07.2022 06:45","0","842"
"26.07.2022 06:45 - 26.07.2022 07:00","0","806"
"26.07.2022 07:00 - 26.07.2022 07:15","0","226"
"26.07.2022 07:15 - 26.07.2022 07:30","0","193"
"26.07.2022 07:30 - 26.07.2022 07:45","0","193"
"26.07.2022 07:45 - 26.07.2022 08:00","0","193"
"26.07.2022 08:00 - 26.07.2022 08:15","0","242"
"26.07.2022 08:15 - 26.07.2022 08:30","0","242"
"26.07.2022 08:30 - 26.07.2022 08:45","0","242"
"26.07.2022 08:45 - 26.07.2022 09:00","0","222"
"26.07.2022 09:00 - 26.07.2022 09:15","225","0"
"26.07.2022 09:15 - 26.07.2022 09:30","244","0"
"26.07.2022 09:30 - 26.07.2022 09:45","244","0"
"26.07.2022 09:45 - 26.07.2022 10:00","245","0"
"26.07.2022 10:00 - 26.07.2022 10:15","329","0"
"26.07.2022 10:15 - 26.07.2022 10:30","330","0"
"26.07.2022 10:30 - 26.07.2022 10:45","330","0"
"26.07.2022 10:45 - 26.07.2022 11:00","337","0"
"26.07.2022 11:00 - 26.07.2022 11:15","633","0"
"26.07.2022 11:15 - 26.07.2022 11:30","641","0"
"26.07.2022 11:30 - 26.07.2022 11:45","641","0"
"26.07.2022 11:45 - 26.07.2022 12:00","642","0"
"26.07.2022 12:00 - 26.07.2022 12:15","763","0"
"26.07.2022 12:15 - 26.07.2022 12:30","764","0"
"26.07.2022 12:30 - 26.07.2022 12:45","764","0"
"26.07.2022 12:45 - 26.07.2022 13:00","765","0"
"26.07.2022 13:00 - 26.07.2022 13:15","869","0"
"26.07.2022 13:15 - 26.07.2022 13:30","870","0"
"26.07.2022 13:30 - 26.07.2022 13:45","870","0"
"26.07.2022 13:45 - 26.07.2022 14:00","872","0"
"26.07.2022 14:00 - 26.07.2022 14:15","1022","0"
"26.07.2022 14:15 - 26.07.2022 14:30","1023","0"
"26.07.2022 14:30 - 26.07.2022 14:45","1023","0"
"26.07.2022 14:45 - 26.07.2022 15:00","1014","0"
"26.07.2022 15:00 - 26.07.2022 15:15","691","0"
"26.07.2022 15:15 - 26.07.2022 15:30","682","0"
"26.07.2022 15:30 - 26.07.2022 15:45","682","0"
"26.07.2022 15:45 - 26.07.2022 16:00","683","0"
"26.07.2022 16:00 - 26.07.2022 16:15","787","0"
"26.07.2022 16:15 - 26.07.2022 16:30","788","0"
"26.07.2022 16:30 - 26.07.2022 16:45","788","0"
"26.07.2022 16:45 - 26.07.2022 17:00","787","0"
"26.07.2022 17:00 - 26.07.2022 17:15","728","0"
"26.07.2022 17:15 - 26.07.2022 17:30","728","0"
"26.07.2022 17:30 - 26.07.2022 17:45","728","0"
"26.07.2022 17:45 - 26.07.2022 18:00","717","0"
"26.07.2022 18:00 - 26.07.2022 18:15","374","0"
"26.07.2022 18:15 - 26.07.2022 18:30","364","0"
"26.07.2022 18:30 - 26.07.2022 18:45","364","0"
"26.07.2022 18:45 - 26.07.2022 19:00","366","0"
"26.07.2022 19:00 - 26.07.2022 19:15","501","0"
"26.07.2022 19:15 - 26.07.2022 19:30","503","0"
"26.07.2022 19:30 - 26.07.2022 19:45","503","0"
"26.07.2022 19:45 - 26.07.2022 20:00","467","0"
"26.07.2022 20:00 - 26.07.2022 20:15","0","114"
"26.07.2022 20:15 - 26.07.2022 20:30","0","148"
"26.07.2022 20:30 - 26.07.2022 20:45","0","148"
"26.07.2022 20:45 - 26.07.2022 21:00","0","148"
"26.07.2022 21:00 - 26.07.2022 21:15","0","175"
"26.07.2022 21:15 - 26.07.2022 21:30","0","175"
"26.07.2022 21:30 - 26.07.2022 21:45","0","175"
"26.07.2022 21:45 - 26.07.2022 22:00","0","175"
"26.07.2022 22:00 - 26.07.2022 22:15","0","237"
"26.07.2022 22:15 - 26.07.2022 22:30","0","237"
"26.07.2022 22:30 - 26.07.2022 22:45","0","237"
"26.07.2022 22:45 - 26.07.2022 23:00","0","245"
"26.07.2022 23:00 - 26.07.2022 23:15","0","554"
"26.07.2022 23:15 - 26.07.2022 23:30","0","561"
"26.07.2022 23:30 - 26.07.2022 23:45","0","561"
"26.07.2022 23:45 - 27.07.2022 00:00","0","571"
"27.07.2022 00:00 - 27.07.2022 00:15","0","892"
"27.07.2022 00:15 - 27.07.2022 00:30","0","901"
"27.07.2022 00:30 - 27.07.2022 00:45","0","901"
"27.07.2022 00:45 - 27.07.2022 01:00","0","901"
"27.07.2022 01:00 - 27.07.2022 01:15","0","980"
"27.07.2022 01:15 - 27.07.2022 01:30","0","981"
"27.07.2022 01:30 - 27.07.2022 01:45","0","981"
"27.07.2022 01:45 - 27.07.2022 02:00","0","981"
"27.07.2022 02:00 - 27.07.2022 02:15","0","1001"
"27.07.2022 02:15 - 27.07.2022 02:30","0","1001"
"27.07.2022 02:30 - 27.07.2022 02:45","0","1001"
"27.07.2022 02:45 - 27.07.2022 03:00","0","1001"
"27.07.2022 03:00 - 27.07.2022 03:15","0","1001"
"27.07.2022 03:15 - 27.07.2022 03:30","0","1001"
"27.07.2022 03:30 - 27.07.2022 03:45","0","1001"
"27.07.2022 03:45 - 27.07.2022 04:00","0","1001"
"27.07.2022 04:00 - 27.07.2022 04:15","0","1001"
"27.07.2022 04:15 - 27.07.2022 04:30","0","1001"
"27.07.2022 04:30 - 27.07.2022 04:45","0","1001"
"27.07.2022 04:45 - 27.07.2022 05:00","0","1001"
"27.07.2022 05:00 - 27.07.2022 05:15","0","1001"
"27.07.2022 05:15 - 27.07.2022 05:30","0","1001"
"27.07.2022 05:30 - 27.07.2022 05:45","0","1001"
"27.07.2022 05:45 - 27.07.2022 06:00","0","1001"
"27.07.2022 06:00 - 27.07.2022 06:15","0","1001"
"27.07.2022 06:15 - 27.07.2022 06:30","0","1001"
"27.07.2022 06:30 - 27.07.2022 06:45","0","1001"
"27.07.2022 06:45 - 27.07.2022 07:00","0","1000"
"27.07.2022 07:00 - 27.07.2022 07:15","0","904"
"27.07.2022 07:15 - 27.07.2022 07:30","0","904"
"27.07.2022 07:30 - 27.07.2022 07:45","0","904"
"27.07.2022 07:45 - 27.07.2022 08:00","0","902"
"27.07.2022 08:00 - 27.07.2022 08:15","0","741"
"27.07.2022 08:15 - 27.07.2022 08:30","0","739"
"27.07.2022 08:30 - 27.07.2022 08:45","0","739"
"27.07.2022 08:45 - 27.07.2022 09:00","0","654"
"27.07.2022 09:00 - 27.07.2022 09:15","188","0"
"27.07.2022 09:15 - 27.07.2022 09:30","273","0"
"27.07.2022 09:30 - 27.07.2022 09:45","273","0"
"27.07.2022 09:45 - 27.07.2022 10:00","279","0"
"27.07.2022 10:00 - 27.07.2022 10:15","539","0"
"27.07.2022 10:15 - 27.07.2022 10:30","545","0"
"27.07.2022 10:30 - 27.07.2022 10:45","545","0"
"27.07.2022 10:45 - 27.07.2022 11:00","548","0"
"27.07.2022 11:00 - 27.07.2022 11:15","757","0"
"27.07.2022 11:15 - 27.07.2022 11:30","761","0"
"27.07.2022 11:30 - 27.07.2022 11:45","761","0"
"27.07.2022 11:45 - 27.07.2022 12:00","762","0"
"27.07.2022 12:00 - 27.07.2022 12:15","869","0"
"27.07.2022 12:15 - 27.07.2022 12:30","870","0"
"27.07.2022 12:30 - 27.07.2022 12:45","870","0"
"27.07.2022 12:45 - 27.07.2022 13:00","871","0"
"27.07.2022 13:00 - 27.07.2022 13:15","972","0"
"27.07.2022 13:15 - 27.07.2022 13:30","973","0"
"27.07.2022 13:30 - 27.07.2022 13:45","972","0"
"27.07.2022 13:45 - 27.07.2022 14:00","961","0"
"27.07.2022 14:00 - 27.07.2022 14:15","610","0"
"27.07.2022 14:15 - 27.07.2022 14:30","599","0"
"27.07.2022 14:30 - 27.07.2022 14:45","599","0"
"27.07.2022 14:45 - 27.07.2022 15:00","599","0"
"27.07.2022 15:00 - 27.07.2022 15:15","631","0"
"27.07.2022 15:15 - 27.07.2022 15:30","631","0"
"27.07.2022 15:30 - 27.07.2022 15:45","631","0"
"27.07.2022 15:45 - 27.07.2022 16:00","625","0"
"27.07.2022 16:00 - 27.07.2022 16:15","379","0"
"27.07.2022 16:15 - 27.07.2022 16:30","374","0"
"27.07.2022 16:30 - 27.07.2022 16:45","374","0"
"27.07.2022 16:45 - 27.07.2022 17:00","386","0"
"27.07.2022 17:00 - 27.07.2022 17:15","744","0"
"27.07.2022 17:15 - 27.07.2022 17:30","756","0"
"27.07.2022 17:30 - 27.07.2022 17:45","756","0"
"27.07.2022 17:45 - 27.07.2022 18:00","744","0"
"27.07.2022 18:00 - 27.07.2022 18:15","384","0"
"27.07.2022 18:15 - 27.07.2022 18:30","372","0"
